"Step","[256,128,64] - rollout/ep_rew_mean","[256,128,64] - rollout/ep_rew_mean__MIN","[256,128,64] - rollout/ep_rew_mean__MAX","[256,128] - rollout/ep_rew_mean","[256,128] - rollout/ep_rew_mean__MIN","[256,128] - rollout/ep_rew_mean__MAX","[128,64] - rollout/ep_rew_mean","[128,64] - rollout/ep_rew_mean__MIN","[128,64] - rollout/ep_rew_mean__MAX"
"159","0.48123741149902344","0.48123741149902344","0.48123741149902344","-0.3547447919845581","-0.3547447919845581","-0.3547447919845581","-1.5235207080841064","-1.5235207080841064","-1.5235207080841064"
"160","0.48123741149902344","0.48123741149902344","0.48123741149902344","-0.3547447919845581","-0.3547447919845581","-0.3547447919845581","-1.5235207080841064","-1.5235207080841064","-1.5235207080841064"
"161","0.48123741149902344","0.48123741149902344","0.48123741149902344","-0.3547447919845581","-0.3547447919845581","-0.3547447919845581","-1.5235207080841064","-1.5235207080841064","-1.5235207080841064"
"162","0.48123741149902344","0.48123741149902344","0.48123741149902344","-0.3547447919845581","-0.3547447919845581","-0.3547447919845581","-1.5235207080841064","-1.5235207080841064","-1.5235207080841064"
"163","0.48123741149902344","0.48123741149902344","0.48123741149902344","-0.3547447919845581","-0.3547447919845581","-0.3547447919845581","-1.5235207080841064","-1.5235207080841064","-1.5235207080841064"
"164","0.48712676763534546","0.48712676763534546","0.48712676763534546","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","-1.371503472328186","-1.371503472328186","-1.371503472328186"
"165","0.48712676763534546","0.48712676763534546","0.48712676763534546","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","-1.371503472328186","-1.371503472328186","-1.371503472328186"
"166","0.48712676763534546","0.48712676763534546","0.48712676763534546","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","-1.371503472328186","-1.371503472328186","-1.371503472328186"
"167","0.48712676763534546","0.48712676763534546","0.48712676763534546","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","-1.371503472328186","-1.371503472328186","-1.371503472328186"
"168","0.48712676763534546","0.48712676763534546","0.48712676763534546","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","-1.371503472328186","-1.371503472328186","-1.371503472328186"
"169","0.48712676763534546","0.48712676763534546","0.48712676763534546","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","-1.371503472328186","-1.371503472328186","-1.371503472328186"
"170","0.48712676763534546","0.48712676763534546","0.48712676763534546","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","-1.371503472328186","-1.371503472328186","-1.371503472328186"
"171","0.48712676763534546","0.48712676763534546","0.48712676763534546","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","-1.371503472328186","-1.371503472328186","-1.371503472328186"
"172","0.48712676763534546","0.48712676763534546","0.48712676763534546","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","-1.371503472328186","-1.371503472328186","-1.371503472328186"
"173","0.48712676763534546","0.48712676763534546","0.48712676763534546","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","-1.371503472328186","-1.371503472328186","-1.371503472328186"
"174","0.48712676763534546","0.48712676763534546","0.48712676763534546","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","-1.371503472328186","-1.371503472328186","-1.371503472328186"
"175","0.5398231744766235","0.5398231744766235","0.5398231744766235","0.034339357167482376","0.034339357167482376","0.034339357167482376","-1.340030550956726","-1.340030550956726","-1.340030550956726"
"176","0.5398231744766235","0.5398231744766235","0.5398231744766235","0.034339357167482376","0.034339357167482376","0.034339357167482376","-1.340030550956726","-1.340030550956726","-1.340030550956726"
"177","0.5398231744766235","0.5398231744766235","0.5398231744766235","0.034339357167482376","0.034339357167482376","0.034339357167482376","-1.340030550956726","-1.340030550956726","-1.340030550956726"
"178","0.5398231744766235","0.5398231744766235","0.5398231744766235","0.034339357167482376","0.034339357167482376","0.034339357167482376","-1.340030550956726","-1.340030550956726","-1.340030550956726"
"179","0.5398231744766235","0.5398231744766235","0.5398231744766235","0.034339357167482376","0.034339357167482376","0.034339357167482376","-1.340030550956726","-1.340030550956726","-1.340030550956726"
"180","0.5398231744766235","0.5398231744766235","0.5398231744766235","0.034339357167482376","0.034339357167482376","0.034339357167482376","-1.340030550956726","-1.340030550956726","-1.340030550956726"
"181","0.5398231744766235","0.5398231744766235","0.5398231744766235","0.034339357167482376","0.034339357167482376","0.034339357167482376","-1.340030550956726","-1.340030550956726","-1.340030550956726"
"182","0.5398231744766235","0.5398231744766235","0.5398231744766235","0.034339357167482376","0.034339357167482376","0.034339357167482376","-1.340030550956726","-1.340030550956726","-1.340030550956726"
"183","0.5398231744766235","0.5398231744766235","0.5398231744766235","0.034339357167482376","0.034339357167482376","0.034339357167482376","-1.340030550956726","-1.340030550956726","-1.340030550956726"
"184","0.5398231744766235","0.5398231744766235","0.5398231744766235","0.034339357167482376","0.034339357167482376","0.034339357167482376","-1.340030550956726","-1.340030550956726","-1.340030550956726"
"185","0.5398231744766235","0.5398231744766235","0.5398231744766235","0.034339357167482376","0.034339357167482376","0.034339357167482376","-1.340030550956726","-1.340030550956726","-1.340030550956726"
"186","0.5398231744766235","0.5398231744766235","0.5398231744766235","0.034339357167482376","0.034339357167482376","0.034339357167482376","-1.340030550956726","-1.340030550956726","-1.340030550956726"
"187","0.5651729106903076","0.5651729106903076","0.5651729106903076","0.2040649801492691","0.2040649801492691","0.2040649801492691","-1.046587347984314","-1.046587347984314","-1.046587347984314"
"188","0.5651729106903076","0.5651729106903076","0.5651729106903076","0.2040649801492691","0.2040649801492691","0.2040649801492691","-1.046587347984314","-1.046587347984314","-1.046587347984314"
"189","0.5651729106903076","0.5651729106903076","0.5651729106903076","0.2040649801492691","0.2040649801492691","0.2040649801492691","-1.046587347984314","-1.046587347984314","-1.046587347984314"
"190","0.5651729106903076","0.5651729106903076","0.5651729106903076","0.2040649801492691","0.2040649801492691","0.2040649801492691","-1.046587347984314","-1.046587347984314","-1.046587347984314"
"191","0.5651729106903076","0.5651729106903076","0.5651729106903076","0.2040649801492691","0.2040649801492691","0.2040649801492691","-1.046587347984314","-1.046587347984314","-1.046587347984314"
"192","0.5651729106903076","0.5651729106903076","0.5651729106903076","0.2040649801492691","0.2040649801492691","0.2040649801492691","-1.046587347984314","-1.046587347984314","-1.046587347984314"
"193","0.5651729106903076","0.5651729106903076","0.5651729106903076","0.2040649801492691","0.2040649801492691","0.2040649801492691","-1.046587347984314","-1.046587347984314","-1.046587347984314"
"194","0.5651729106903076","0.5651729106903076","0.5651729106903076","0.2040649801492691","0.2040649801492691","0.2040649801492691","-1.046587347984314","-1.046587347984314","-1.046587347984314"
"195","0.5651729106903076","0.5651729106903076","0.5651729106903076","0.2040649801492691","0.2040649801492691","0.2040649801492691","-1.046587347984314","-1.046587347984314","-1.046587347984314"
"196","0.5651729106903076","0.5651729106903076","0.5651729106903076","0.2040649801492691","0.2040649801492691","0.2040649801492691","-1.046587347984314","-1.046587347984314","-1.046587347984314"
"197","0.5651729106903076","0.5651729106903076","0.5651729106903076","0.2040649801492691","0.2040649801492691","0.2040649801492691","-1.046587347984314","-1.046587347984314","-1.046587347984314"
"198","0.5651729106903076","0.5651729106903076","0.5651729106903076","0.2040649801492691","0.2040649801492691","0.2040649801492691","-1.046587347984314","-1.046587347984314","-1.046587347984314"
"199","0.640985906124115","0.640985906124115","0.640985906124115","0.32463502883911133","0.32463502883911133","0.32463502883911133","-1.1152880191802979","-1.1152880191802979","-1.1152880191802979"
"200","0.640985906124115","0.640985906124115","0.640985906124115","0.32463502883911133","0.32463502883911133","0.32463502883911133","-1.1152880191802979","-1.1152880191802979","-1.1152880191802979"
"201","0.640985906124115","0.640985906124115","0.640985906124115","0.32463502883911133","0.32463502883911133","0.32463502883911133","-1.1152880191802979","-1.1152880191802979","-1.1152880191802979"
"202","0.640985906124115","0.640985906124115","0.640985906124115","0.32463502883911133","0.32463502883911133","0.32463502883911133","-1.1152880191802979","-1.1152880191802979","-1.1152880191802979"
"203","0.640985906124115","0.640985906124115","0.640985906124115","0.32463502883911133","0.32463502883911133","0.32463502883911133","-1.1152880191802979","-1.1152880191802979","-1.1152880191802979"
"204","0.640985906124115","0.640985906124115","0.640985906124115","0.32463502883911133","0.32463502883911133","0.32463502883911133","-1.1152880191802979","-1.1152880191802979","-1.1152880191802979"
"205","0.640985906124115","0.640985906124115","0.640985906124115","0.32463502883911133","0.32463502883911133","0.32463502883911133","-1.1152880191802979","-1.1152880191802979","-1.1152880191802979"
"206","0.640985906124115","0.640985906124115","0.640985906124115","0.32463502883911133","0.32463502883911133","0.32463502883911133","-1.1152880191802979","-1.1152880191802979","-1.1152880191802979"
"207","0.640985906124115","0.640985906124115","0.640985906124115","0.32463502883911133","0.32463502883911133","0.32463502883911133","-1.1152880191802979","-1.1152880191802979","-1.1152880191802979"
"208","0.640985906124115","0.640985906124115","0.640985906124115","0.32463502883911133","0.32463502883911133","0.32463502883911133","-1.1152880191802979","-1.1152880191802979","-1.1152880191802979"
"209","0.640985906124115","0.640985906124115","0.640985906124115","0.32463502883911133","0.32463502883911133","0.32463502883911133","-1.1152880191802979","-1.1152880191802979","-1.1152880191802979"
"210","0.6689702272415161","0.6689702272415161","0.6689702272415161","0.40690872073173523","0.40690872073173523","0.40690872073173523","-0.9436441659927368","-0.9436441659927368","-0.9436441659927368"
"211","0.6689702272415161","0.6689702272415161","0.6689702272415161","0.40690872073173523","0.40690872073173523","0.40690872073173523","-0.9436441659927368","-0.9436441659927368","-0.9436441659927368"
"212","0.6689702272415161","0.6689702272415161","0.6689702272415161","0.40690872073173523","0.40690872073173523","0.40690872073173523","-0.9436441659927368","-0.9436441659927368","-0.9436441659927368"
"213","0.6689702272415161","0.6689702272415161","0.6689702272415161","0.40690872073173523","0.40690872073173523","0.40690872073173523","-0.9436441659927368","-0.9436441659927368","-0.9436441659927368"
"214","0.6689702272415161","0.6689702272415161","0.6689702272415161","0.40690872073173523","0.40690872073173523","0.40690872073173523","-0.9436441659927368","-0.9436441659927368","-0.9436441659927368"
"215","0.6689702272415161","0.6689702272415161","0.6689702272415161","0.40690872073173523","0.40690872073173523","0.40690872073173523","-0.9436441659927368","-0.9436441659927368","-0.9436441659927368"
"216","0.6689702272415161","0.6689702272415161","0.6689702272415161","0.40690872073173523","0.40690872073173523","0.40690872073173523","-0.9436441659927368","-0.9436441659927368","-0.9436441659927368"
"217","0.6689702272415161","0.6689702272415161","0.6689702272415161","0.40690872073173523","0.40690872073173523","0.40690872073173523","-0.9436441659927368","-0.9436441659927368","-0.9436441659927368"
"218","0.6689702272415161","0.6689702272415161","0.6689702272415161","0.40690872073173523","0.40690872073173523","0.40690872073173523","-0.9436441659927368","-0.9436441659927368","-0.9436441659927368"
"219","0.6689702272415161","0.6689702272415161","0.6689702272415161","0.40690872073173523","0.40690872073173523","0.40690872073173523","-0.9436441659927368","-0.9436441659927368","-0.9436441659927368"
"220","0.6689702272415161","0.6689702272415161","0.6689702272415161","0.40690872073173523","0.40690872073173523","0.40690872073173523","-0.9436441659927368","-0.9436441659927368","-0.9436441659927368"
"221","0.6689702272415161","0.6689702272415161","0.6689702272415161","0.40690872073173523","0.40690872073173523","0.40690872073173523","-0.9436441659927368","-0.9436441659927368","-0.9436441659927368"
"222","0.6980759501457214","0.6980759501457214","0.6980759501457214","0.435524046421051","0.435524046421051","0.435524046421051","-0.7667614221572876","-0.7667614221572876","-0.7667614221572876"
"223","0.6980759501457214","0.6980759501457214","0.6980759501457214","0.435524046421051","0.435524046421051","0.435524046421051","-0.7667614221572876","-0.7667614221572876","-0.7667614221572876"
"224","0.6980759501457214","0.6980759501457214","0.6980759501457214","0.435524046421051","0.435524046421051","0.435524046421051","-0.7667614221572876","-0.7667614221572876","-0.7667614221572876"
"225","0.6980759501457214","0.6980759501457214","0.6980759501457214","0.435524046421051","0.435524046421051","0.435524046421051","-0.7667614221572876","-0.7667614221572876","-0.7667614221572876"
"226","0.6980759501457214","0.6980759501457214","0.6980759501457214","0.435524046421051","0.435524046421051","0.435524046421051","-0.7667614221572876","-0.7667614221572876","-0.7667614221572876"
"227","0.6980759501457214","0.6980759501457214","0.6980759501457214","0.435524046421051","0.435524046421051","0.435524046421051","-0.7667614221572876","-0.7667614221572876","-0.7667614221572876"
"228","0.6980759501457214","0.6980759501457214","0.6980759501457214","0.435524046421051","0.435524046421051","0.435524046421051","-0.7667614221572876","-0.7667614221572876","-0.7667614221572876"
"229","0.6980759501457214","0.6980759501457214","0.6980759501457214","0.435524046421051","0.435524046421051","0.435524046421051","-0.7667614221572876","-0.7667614221572876","-0.7667614221572876"
"230","0.6980759501457214","0.6980759501457214","0.6980759501457214","0.435524046421051","0.435524046421051","0.435524046421051","-0.7667614221572876","-0.7667614221572876","-0.7667614221572876"
"231","0.6980759501457214","0.6980759501457214","0.6980759501457214","0.435524046421051","0.435524046421051","0.435524046421051","-0.7667614221572876","-0.7667614221572876","-0.7667614221572876"
"232","0.6980759501457214","0.6980759501457214","0.6980759501457214","0.435524046421051","0.435524046421051","0.435524046421051","-0.7667614221572876","-0.7667614221572876","-0.7667614221572876"
"233","0.6980759501457214","0.6980759501457214","0.6980759501457214","0.435524046421051","0.435524046421051","0.435524046421051","-0.7667614221572876","-0.7667614221572876","-0.7667614221572876"
"234","0.7348060011863708","0.7348060011863708","0.7348060011863708","0.45274725556373596","0.45274725556373596","0.45274725556373596","-0.9279388785362244","-0.9279388785362244","-0.9279388785362244"
"235","0.7348060011863708","0.7348060011863708","0.7348060011863708","0.45274725556373596","0.45274725556373596","0.45274725556373596","-0.9279388785362244","-0.9279388785362244","-0.9279388785362244"
"236","0.7348060011863708","0.7348060011863708","0.7348060011863708","0.45274725556373596","0.45274725556373596","0.45274725556373596","-0.9279388785362244","-0.9279388785362244","-0.9279388785362244"
"237","0.7348060011863708","0.7348060011863708","0.7348060011863708","0.45274725556373596","0.45274725556373596","0.45274725556373596","-0.9279388785362244","-0.9279388785362244","-0.9279388785362244"
"238","0.7348060011863708","0.7348060011863708","0.7348060011863708","0.45274725556373596","0.45274725556373596","0.45274725556373596","-0.9279388785362244","-0.9279388785362244","-0.9279388785362244"
"239","0.7348060011863708","0.7348060011863708","0.7348060011863708","0.45274725556373596","0.45274725556373596","0.45274725556373596","-0.9279388785362244","-0.9279388785362244","-0.9279388785362244"
"240","0.7348060011863708","0.7348060011863708","0.7348060011863708","0.45274725556373596","0.45274725556373596","0.45274725556373596","-0.9279388785362244","-0.9279388785362244","-0.9279388785362244"
"241","0.7348060011863708","0.7348060011863708","0.7348060011863708","0.45274725556373596","0.45274725556373596","0.45274725556373596","-0.9279388785362244","-0.9279388785362244","-0.9279388785362244"
"242","0.7348060011863708","0.7348060011863708","0.7348060011863708","0.45274725556373596","0.45274725556373596","0.45274725556373596","-0.9279388785362244","-0.9279388785362244","-0.9279388785362244"
"243","0.7348060011863708","0.7348060011863708","0.7348060011863708","0.45274725556373596","0.45274725556373596","0.45274725556373596","-0.9279388785362244","-0.9279388785362244","-0.9279388785362244"
"244","0.7348060011863708","0.7348060011863708","0.7348060011863708","0.45274725556373596","0.45274725556373596","0.45274725556373596","-0.9279388785362244","-0.9279388785362244","-0.9279388785362244"
"245","0.7348060011863708","0.7348060011863708","0.7348060011863708","0.45274725556373596","0.45274725556373596","0.45274725556373596","-0.9279388785362244","-0.9279388785362244","-0.9279388785362244"
"246","0.7340916395187378","0.7340916395187378","0.7340916395187378","0.5228312015533447","0.5228312015533447","0.5228312015533447","-0.8108782768249512","-0.8108782768249512","-0.8108782768249512"
"247","0.7340916395187378","0.7340916395187378","0.7340916395187378","0.5228312015533447","0.5228312015533447","0.5228312015533447","-0.8108782768249512","-0.8108782768249512","-0.8108782768249512"
"248","0.7340916395187378","0.7340916395187378","0.7340916395187378","0.5228312015533447","0.5228312015533447","0.5228312015533447","-0.8108782768249512","-0.8108782768249512","-0.8108782768249512"
"249","0.7340916395187378","0.7340916395187378","0.7340916395187378","0.5228312015533447","0.5228312015533447","0.5228312015533447","-0.8108782768249512","-0.8108782768249512","-0.8108782768249512"
"250","0.7340916395187378","0.7340916395187378","0.7340916395187378","0.5228312015533447","0.5228312015533447","0.5228312015533447","-0.8108782768249512","-0.8108782768249512","-0.8108782768249512"
"251","0.7340916395187378","0.7340916395187378","0.7340916395187378","0.5228312015533447","0.5228312015533447","0.5228312015533447","-0.8108782768249512","-0.8108782768249512","-0.8108782768249512"
"252","0.7340916395187378","0.7340916395187378","0.7340916395187378","0.5228312015533447","0.5228312015533447","0.5228312015533447","-0.8108782768249512","-0.8108782768249512","-0.8108782768249512"
"253","0.7340916395187378","0.7340916395187378","0.7340916395187378","0.5228312015533447","0.5228312015533447","0.5228312015533447","-0.8108782768249512","-0.8108782768249512","-0.8108782768249512"
"254","0.7340916395187378","0.7340916395187378","0.7340916395187378","0.5228312015533447","0.5228312015533447","0.5228312015533447","-0.8108782768249512","-0.8108782768249512","-0.8108782768249512"
"255","0.7340916395187378","0.7340916395187378","0.7340916395187378","0.5228312015533447","0.5228312015533447","0.5228312015533447","-0.8108782768249512","-0.8108782768249512","-0.8108782768249512"
"256","0.7340916395187378","0.7340916395187378","0.7340916395187378","0.5228312015533447","0.5228312015533447","0.5228312015533447","-0.8108782768249512","-0.8108782768249512","-0.8108782768249512"
"257","0.7679154276847839","0.7679154276847839","0.7679154276847839","0.6021832823753357","0.6021832823753357","0.6021832823753357","-0.9337327480316162","-0.9337327480316162","-0.9337327480316162"
"258","0.7679154276847839","0.7679154276847839","0.7679154276847839","0.6021832823753357","0.6021832823753357","0.6021832823753357","-0.9337327480316162","-0.9337327480316162","-0.9337327480316162"
"259","0.7679154276847839","0.7679154276847839","0.7679154276847839","0.6021832823753357","0.6021832823753357","0.6021832823753357","-0.9337327480316162","-0.9337327480316162","-0.9337327480316162"
"260","0.7679154276847839","0.7679154276847839","0.7679154276847839","0.6021832823753357","0.6021832823753357","0.6021832823753357","-0.9337327480316162","-0.9337327480316162","-0.9337327480316162"
"261","0.7679154276847839","0.7679154276847839","0.7679154276847839","0.6021832823753357","0.6021832823753357","0.6021832823753357","-0.9337327480316162","-0.9337327480316162","-0.9337327480316162"
"262","0.7679154276847839","0.7679154276847839","0.7679154276847839","0.6021832823753357","0.6021832823753357","0.6021832823753357","-0.9337327480316162","-0.9337327480316162","-0.9337327480316162"
"263","0.7679154276847839","0.7679154276847839","0.7679154276847839","0.6021832823753357","0.6021832823753357","0.6021832823753357","-0.9337327480316162","-0.9337327480316162","-0.9337327480316162"
"264","0.7679154276847839","0.7679154276847839","0.7679154276847839","0.6021832823753357","0.6021832823753357","0.6021832823753357","-0.9337327480316162","-0.9337327480316162","-0.9337327480316162"
"265","0.7679154276847839","0.7679154276847839","0.7679154276847839","0.6021832823753357","0.6021832823753357","0.6021832823753357","-0.9337327480316162","-0.9337327480316162","-0.9337327480316162"
"266","0.7679154276847839","0.7679154276847839","0.7679154276847839","0.6021832823753357","0.6021832823753357","0.6021832823753357","-0.9337327480316162","-0.9337327480316162","-0.9337327480316162"
"267","0.7679154276847839","0.7679154276847839","0.7679154276847839","0.6021832823753357","0.6021832823753357","0.6021832823753357","-0.9337327480316162","-0.9337327480316162","-0.9337327480316162"
"268","0.7679154276847839","0.7679154276847839","0.7679154276847839","0.6021832823753357","0.6021832823753357","0.6021832823753357","-0.9337327480316162","-0.9337327480316162","-0.9337327480316162"
"269","0.8020311594009399","0.8020311594009399","0.8020311594009399","0.6494852900505066","0.6494852900505066","0.6494852900505066","-0.8303710222244263","-0.8303710222244263","-0.8303710222244263"
"270","0.8020311594009399","0.8020311594009399","0.8020311594009399","0.6494852900505066","0.6494852900505066","0.6494852900505066","-0.8303710222244263","-0.8303710222244263","-0.8303710222244263"
"271","0.8020311594009399","0.8020311594009399","0.8020311594009399","0.6494852900505066","0.6494852900505066","0.6494852900505066","-0.8303710222244263","-0.8303710222244263","-0.8303710222244263"
"272","0.8020311594009399","0.8020311594009399","0.8020311594009399","0.6494852900505066","0.6494852900505066","0.6494852900505066","-0.8303710222244263","-0.8303710222244263","-0.8303710222244263"
"273","0.8020311594009399","0.8020311594009399","0.8020311594009399","0.6494852900505066","0.6494852900505066","0.6494852900505066","-0.8303710222244263","-0.8303710222244263","-0.8303710222244263"
"274","0.8020311594009399","0.8020311594009399","0.8020311594009399","0.6494852900505066","0.6494852900505066","0.6494852900505066","-0.8303710222244263","-0.8303710222244263","-0.8303710222244263"
"275","0.8020311594009399","0.8020311594009399","0.8020311594009399","0.6494852900505066","0.6494852900505066","0.6494852900505066","-0.8303710222244263","-0.8303710222244263","-0.8303710222244263"
"276","0.8020311594009399","0.8020311594009399","0.8020311594009399","0.6494852900505066","0.6494852900505066","0.6494852900505066","-0.8303710222244263","-0.8303710222244263","-0.8303710222244263"
"277","0.8020311594009399","0.8020311594009399","0.8020311594009399","0.6494852900505066","0.6494852900505066","0.6494852900505066","-0.8303710222244263","-0.8303710222244263","-0.8303710222244263"
"278","0.8020311594009399","0.8020311594009399","0.8020311594009399","0.6494852900505066","0.6494852900505066","0.6494852900505066","-0.8303710222244263","-0.8303710222244263","-0.8303710222244263"
"279","0.8020311594009399","0.8020311594009399","0.8020311594009399","0.6494852900505066","0.6494852900505066","0.6494852900505066","-0.8303710222244263","-0.8303710222244263","-0.8303710222244263"
"280","0.8020311594009399","0.8020311594009399","0.8020311594009399","0.6494852900505066","0.6494852900505066","0.6494852900505066","-0.8303710222244263","-0.8303710222244263","-0.8303710222244263"
"281","0.8025383949279785","0.8025383949279785","0.8025383949279785","0.6441036462783813","0.6441036462783813","0.6441036462783813","-0.8849712014198303","-0.8849712014198303","-0.8849712014198303"
"282","0.8025383949279785","0.8025383949279785","0.8025383949279785","0.6441036462783813","0.6441036462783813","0.6441036462783813","-0.8849712014198303","-0.8849712014198303","-0.8849712014198303"
"283","0.8025383949279785","0.8025383949279785","0.8025383949279785","0.6441036462783813","0.6441036462783813","0.6441036462783813","-0.8849712014198303","-0.8849712014198303","-0.8849712014198303"
"284","0.8025383949279785","0.8025383949279785","0.8025383949279785","0.6441036462783813","0.6441036462783813","0.6441036462783813","-0.8849712014198303","-0.8849712014198303","-0.8849712014198303"
"285","0.8025383949279785","0.8025383949279785","0.8025383949279785","0.6441036462783813","0.6441036462783813","0.6441036462783813","-0.8849712014198303","-0.8849712014198303","-0.8849712014198303"
"286","0.8025383949279785","0.8025383949279785","0.8025383949279785","0.6441036462783813","0.6441036462783813","0.6441036462783813","-0.8849712014198303","-0.8849712014198303","-0.8849712014198303"
"287","0.8025383949279785","0.8025383949279785","0.8025383949279785","0.6441036462783813","0.6441036462783813","0.6441036462783813","-0.8849712014198303","-0.8849712014198303","-0.8849712014198303"
"288","0.8025383949279785","0.8025383949279785","0.8025383949279785","0.6441036462783813","0.6441036462783813","0.6441036462783813","-0.8849712014198303","-0.8849712014198303","-0.8849712014198303"
"289","0.8025383949279785","0.8025383949279785","0.8025383949279785","0.6441036462783813","0.6441036462783813","0.6441036462783813","-0.8849712014198303","-0.8849712014198303","-0.8849712014198303"
"290","0.8025383949279785","0.8025383949279785","0.8025383949279785","0.6441036462783813","0.6441036462783813","0.6441036462783813","-0.8849712014198303","-0.8849712014198303","-0.8849712014198303"
"291","0.8025383949279785","0.8025383949279785","0.8025383949279785","0.6441036462783813","0.6441036462783813","0.6441036462783813","-0.8849712014198303","-0.8849712014198303","-0.8849712014198303"
"292","0.8159350752830505","0.8159350752830505","0.8159350752830505","0.700325608253479","0.700325608253479","0.700325608253479","-0.7981855869293213","-0.7981855869293213","-0.7981855869293213"
"293","0.8159350752830505","0.8159350752830505","0.8159350752830505","0.700325608253479","0.700325608253479","0.700325608253479","-0.7981855869293213","-0.7981855869293213","-0.7981855869293213"
"294","0.8159350752830505","0.8159350752830505","0.8159350752830505","0.700325608253479","0.700325608253479","0.700325608253479","-0.7981855869293213","-0.7981855869293213","-0.7981855869293213"
"295","0.8159350752830505","0.8159350752830505","0.8159350752830505","0.700325608253479","0.700325608253479","0.700325608253479","-0.7981855869293213","-0.7981855869293213","-0.7981855869293213"
"296","0.8159350752830505","0.8159350752830505","0.8159350752830505","0.700325608253479","0.700325608253479","0.700325608253479","-0.7981855869293213","-0.7981855869293213","-0.7981855869293213"
"297","0.8159350752830505","0.8159350752830505","0.8159350752830505","0.700325608253479","0.700325608253479","0.700325608253479","-0.7981855869293213","-0.7981855869293213","-0.7981855869293213"
"298","0.8159350752830505","0.8159350752830505","0.8159350752830505","0.700325608253479","0.700325608253479","0.700325608253479","-0.7981855869293213","-0.7981855869293213","-0.7981855869293213"
"299","0.8159350752830505","0.8159350752830505","0.8159350752830505","0.700325608253479","0.700325608253479","0.700325608253479","-0.7981855869293213","-0.7981855869293213","-0.7981855869293213"
"300","0.8159350752830505","0.8159350752830505","0.8159350752830505","0.700325608253479","0.700325608253479","0.700325608253479","-0.7981855869293213","-0.7981855869293213","-0.7981855869293213"
"301","0.8159350752830505","0.8159350752830505","0.8159350752830505","0.700325608253479","0.700325608253479","0.700325608253479","-0.7981855869293213","-0.7981855869293213","-0.7981855869293213"
"302","0.8159350752830505","0.8159350752830505","0.8159350752830505","0.700325608253479","0.700325608253479","0.700325608253479","-0.7981855869293213","-0.7981855869293213","-0.7981855869293213"
"303","0.8159350752830505","0.8159350752830505","0.8159350752830505","0.700325608253479","0.700325608253479","0.700325608253479","-0.7981855869293213","-0.7981855869293213","-0.7981855869293213"
"304","0.869525134563446","0.869525134563446","0.869525134563446","0.7473530173301697","0.7473530173301697","0.7473530173301697","-0.7104755640029907","-0.7104755640029907","-0.7104755640029907"
"305","0.869525134563446","0.869525134563446","0.869525134563446","0.7473530173301697","0.7473530173301697","0.7473530173301697","-0.7104755640029907","-0.7104755640029907","-0.7104755640029907"
"306","0.869525134563446","0.869525134563446","0.869525134563446","0.7473530173301697","0.7473530173301697","0.7473530173301697","-0.7104755640029907","-0.7104755640029907","-0.7104755640029907"
"307","0.869525134563446","0.869525134563446","0.869525134563446","0.7473530173301697","0.7473530173301697","0.7473530173301697","-0.7104755640029907","-0.7104755640029907","-0.7104755640029907"
"308","0.869525134563446","0.869525134563446","0.869525134563446","0.7473530173301697","0.7473530173301697","0.7473530173301697","-0.7104755640029907","-0.7104755640029907","-0.7104755640029907"
"309","0.869525134563446","0.869525134563446","0.869525134563446","0.7473530173301697","0.7473530173301697","0.7473530173301697","-0.7104755640029907","-0.7104755640029907","-0.7104755640029907"
"310","0.869525134563446","0.869525134563446","0.869525134563446","0.7473530173301697","0.7473530173301697","0.7473530173301697","-0.7104755640029907","-0.7104755640029907","-0.7104755640029907"
"311","0.869525134563446","0.869525134563446","0.869525134563446","0.7473530173301697","0.7473530173301697","0.7473530173301697","-0.7104755640029907","-0.7104755640029907","-0.7104755640029907"
"312","0.869525134563446","0.869525134563446","0.869525134563446","0.7473530173301697","0.7473530173301697","0.7473530173301697","-0.7104755640029907","-0.7104755640029907","-0.7104755640029907"
"313","0.869525134563446","0.869525134563446","0.869525134563446","0.7473530173301697","0.7473530173301697","0.7473530173301697","-0.7104755640029907","-0.7104755640029907","-0.7104755640029907"
"314","0.869525134563446","0.869525134563446","0.869525134563446","0.7473530173301697","0.7473530173301697","0.7473530173301697","-0.7104755640029907","-0.7104755640029907","-0.7104755640029907"
"315","0.869525134563446","0.869525134563446","0.869525134563446","0.7473530173301697","0.7473530173301697","0.7473530173301697","-0.7104755640029907","-0.7104755640029907","-0.7104755640029907"
"316","0.8566728234291077","0.8566728234291077","0.8566728234291077","0.7618436813354492","0.7618436813354492","0.7618436813354492","-0.7846800684928894","-0.7846800684928894","-0.7846800684928894"
"317","0.8566728234291077","0.8566728234291077","0.8566728234291077","0.7618436813354492","0.7618436813354492","0.7618436813354492","-0.7846800684928894","-0.7846800684928894","-0.7846800684928894"
