timestep,tcp_pose_0,tcp_pose_1,tcp_pose_2,tcp_pose_3,tcp_pose_4,tcp_pose_5,tcp_pose_6,target_pose_0,target_pose_1,target_pose_2,target_pose_3,target_pose_4,target_pose_5,target_pose_6,last_action_0,last_action_1,last_action_2,last_action_3,last_action_4,last_action_5
0,-0.05188920000486604,0.33346540804581376,0.44207125372125816,-0.03151885858461916,-0.9893386364361054,0.1368333091189055,0.03862990452797429,-0.19999999999999996,0.4,0.3,0.0,6.123233995736766e-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.05780490482674496,0.33749128473777845,0.4359728108707528,-0.031346322520764254,-0.9893368985491222,0.1365553206804673,0.039781322595947445,-0.19999999999999996,0.4,0.3,0.0,6.123233995736766e-17,1.0,0.0,-0.0059387958608567715,0.004038170445710421,-0.006196004804223776,0.0005165724433027208,0.0023628303315490484,0.0004448936670087278
2,-0.06351245526623342,0.34133395307836284,0.43008260845695134,-0.031117472445142225,-0.9893280477858735,0.13637089909474576,0.040800669760543445,-0.19999999999999996,0.4,0.3,0.0,6.123233995736766e-17,1.0,0.0,-0.005729396361857653,0.003856862196698785,-0.005995484068989754,0.0005982221337035298,0.0021387499291449785,0.00022632819309365004
3,-0.06900538654472714,0.3450032712001648,0.4243560110166062,-0.030850475534898277,-0.9893022704034254,0.13632442712671133,0.04177219772136182,-0.19999999999999996,0.4,0.3,0.0,6.123233995736766e-17,1.0,0.0,-0.005521577317267656,0.003675302257761359,-0.005799453239887953,0.0006629728595726192,0.0019097714684903622,2.1899173589190468e-05
4,-0.07430406689107857,0.3484906975968678,0.41881939151839254,-0.03052951789787963,-0.9892732746348252,0.13634403255559704,0.0426220766351338,-0.19999999999999996,0.4,0.3,0.0,6.123233995736766e-17,1.0,0.0,-0.005317032337188721,0.003497771453112364,-0.005603319965302944,0.0007252903305925429,0.0016871597617864609,-0.00017990516789723188
5,-0.07939520001147941,0.351808618888185,0.4134896484657611,-0.03017273551495819,-0.9892321930105248,0.13647849626301684,0.04339233113025957,-0.19999999999999996,0.4,0.3,0.0,6.123233995736766e-17,1.0,0.0,-0.005115440580993891,0.0033250777050852776,-0.005408828146755695,0.0007830891408957541,0.0014745705993846059,-0.0003769130853470415
6,-0.08428438847255391,0.3549571339705545,0.4083562760825538,-0.029768466224526387,-0.9891808244504119,0.13672354256886615,0.04406594904983038,-0.19999999999999996,0.4,0.3,0.0,6.123233995736766e-17,1.0,0.0,-0.004917753394693136,0.003157228697091341,-0.005217127036303282,0.0008370360010303557,0.0012704306282103062,-0.0005701591144315898
7,-0.08897391469461474,0.3579608409142004,0.40345191548956144,-0.029278741235632375,-0.9891207311484199,0.1370677874031573,0.04466940989620472,-0.19999999999999996,0.4,0.3,0.0,6.123233995736766e-17,1.0,0.0,-0.004724269267171621,0.002994663082063198,-0.0050283269956707954,0.0008865718264132738,0.0010758897988125682,-0.0007597876829095185
8,-0.09347792209055199,0.36079338508278297,0.39868708008882525,-0.02878753089236083,-0.9890550228228658,0.13748666664620918,0.04515369739562998,-0.19999999999999996,0.4,0.3,0.0,6.123233995736766e-17,1.0,0.0,-0.004535380285233259,0.002836670260876417,-0.004844538867473602,0.0009288894943892956,0.0008905759314075112,-0.0009450761717744172
9,-0.09780377538546602,0.36347574409829575,0.39408862832035085,-0.02828066143271137,-0.9889800501721759,0.13798931526221328,0.04558084492233847,-0.19999999999999996,0.4,0.3,0.0,6.123233995736766e-17,1.0,0.0,-0.004351066425442696,0.002684766659513116,-0.004662076476961374,0.0009698870708234608,0.0007154628401622176,-0.0011263353517279029
