timestep,tcp_pose_0,tcp_pose_1,tcp_pose_2,tcp_pose_3,tcp_pose_4,tcp_pose_5,tcp_pose_6,target_pose_0,target_pose_1,target_pose_2,target_pose_3,target_pose_4,target_pose_5,target_pose_6,last_action_0,last_action_1,last_action_2,last_action_3,last_action_4,last_action_5
0,0.08117483303682921,-0.22021744098297466,0.27509659442219403,0.9895707813444797,0.03118118739247241,-0.038049543927444834,-0.13538698042642427,-0.25,-0.3,0.2,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.07071779484630168,-0.21971322317948225,0.271706580782214,0.989417263613519,0.019599827580616517,-0.059992491414331224,-0.1306530757244081,-0.25,-0.3,0.2,6.123233995736766e-17,0.0,1.0,0.0,-0.010449947789311409,0.00048564307508058846,-0.003356232075020671,-0.016825931146740913,0.04647630453109741,-0.011476624757051468
2,0.060390530553752104,-0.2193819830926986,0.26834869595032496,0.9886347667701815,0.007757944553193504,-0.08126651531793426,-0.12624129957212316,-0.25,-0.3,0.2,6.123233995736766e-17,0.0,1.0,0.0,-0.01032702624797821,0.0003398624830879271,-0.003351253690198064,-0.017301589250564575,0.04516863822937012,-0.010851536877453327
3,0.05029687020798282,-0.219132506779594,0.2650559235661695,-0.9872801749697834,0.0042220786269369535,0.1018536860954853,0.12200760956786377,-0.25,-0.3,0.2,6.123233995736766e-17,0.0,1.0,0.0,-0.010108044371008873,0.00023742222401779145,-0.003322653705254197,-0.017678599804639816,0.04400385171175003,-0.010346218943595886
4,0.03856887565172291,-0.22200498222728485,0.2671058386777423,-0.985270682652868,0.00013204699409760038,0.124820085939133,0.11688289273666357,-0.25,-0.3,0.2,6.123233995736766e-17,0.0,1.0,0.0,-0.011736650951206684,-0.0028827290516346693,0.0020439194049686193,0.01476694829761982,0.04476305842399597,-0.008652911521494389
5,0.02698318249995378,-0.22499509060025494,0.26897062447522924,0.9827830144586779,0.004157608068140715,-0.1470139756768313,-0.11183537786567385,-0.25,-0.3,0.2,6.123233995736766e-17,0.0,1.0,0.0,-0.011564803309738636,-0.002994868438690901,0.001921399962157011,0.014708204194903374,0.04341558739542961,-0.008449000306427479
6,0.017520091013096907,-0.22499936249014943,0.265386837241636,-0.9801293039021017,0.008026151704296394,0.16557309848205903,0.1089388708416404,-0.25,-0.3,0.2,6.123233995736766e-17,0.0,1.0,0.0,-0.009440487250685692,1.0703745829232503e-05,-0.0035606669262051582,-0.018954910337924957,0.039935942739248276,-0.009014940820634365
7,0.0063265861172688495,-0.22816937005804483,0.2672247760914752,-0.9769992555001705,0.003782997661805561,0.1863155396972399,0.10365646795125563,-0.25,-0.3,0.2,6.123233995736766e-17,0.0,1.0,0.0,-0.011209425516426563,-0.0031690013129264116,0.0018309354782104492,0.014528421685099602,0.040878668427467346,-0.007979089394211769
8,-0.004682638371749988,-0.23141875534364895,0.2688800038492892,0.973541098500051,0.0005926398832649601,-0.20624968305497754,-0.09837909609771914,-0.25,-0.3,0.2,6.123233995736766e-17,0.0,1.0,0.0,-0.011017060838639736,-0.003268514759838581,0.0016931397840380669,0.014469819143414497,0.03943730145692825,-0.007764112204313278
9,-0.013389590008790891,-0.23151398097373688,0.26510730204110244,-0.9700225393348672,0.011744209438274646,0.22259699909698463,0.0967931956287377,-0.25,-0.3,0.2,6.123233995736766e-17,0.0,1.0,0.0,-0.008709768764674664,-0.00010203098645433784,-0.0037934647407382727,-0.020110484212636948,0.03591771423816681,-0.007606587838381529
