timestep,tcp_pose_0,tcp_pose_1,tcp_pose_2,tcp_pose_3,tcp_pose_4,tcp_pose_5,tcp_pose_6,target_pose_0,target_pose_1,target_pose_2,target_pose_3,target_pose_4,target_pose_5,target_pose_6,last_action_0,last_action_1,last_action_2,last_action_3,last_action_4,last_action_5
0,-0.053501919846923346,0.3335937236001674,0.4425350880578704,-0.030905300886482686,-0.9896346757590964,0.1350705412964559,0.03773618669376478,-0.19999999999999996,0.4,0.3,0.0,6.123233995736766e-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.1881240030852765,0.4003920658768855,0.31245410264008544,-0.04658738439956441,-0.9845415927490898,0.1595840430312313,0.05513983108152284,-0.19999999999999996,0.4,0.3,0.0,6.123233995736766e-17,1.0,0.0,-0.1345895230770111,0.06688457727432251,-0.1300612837076187,-0.028376419097185135,0.03767569363117218,-0.050001151859760284
2,-0.196417937349274,0.4029836833777119,0.3015596102443327,-0.018986603175200425,-0.9797539422247686,0.19414787554377264,0.04503691837517339,-0.19999999999999996,0.4,0.3,0.0,6.123233995736766e-17,1.0,0.0,-0.008299458771944046,0.002550565404817462,-0.010964328423142433,0.04698748514056206,-0.0314701572060585,-0.07182137668132782
3,-0.1967177114195443,0.4026679865288535,0.2997599737301472,-0.0008299729326520811,-0.9714061144850541,0.23442178386012874,0.03762843522944139,-0.19999999999999996,0.4,0.3,0.0,6.123233995736766e-17,1.0,0.0,-0.00030677791801281273,-0.00029198918491601944,-0.00180322234518826,0.03194107860326767,-0.023051448166370392,-0.08382818847894669
4,-0.1967115186265911,0.40251590978827245,0.29942390823427734,-0.012819048604968006,-0.9596514983274003,0.27895660578705717,0.032983114446694724,-0.19999999999999996,0.4,0.3,0.0,6.123233995736766e-17,1.0,0.0,-2.7488435080158524e-05,-0.00016131791926454753,-0.0003810704802162945,0.021215222775936127,-0.014641865156590939,-0.09323649853467941
5,-0.19664551228138463,0.40234428256361987,0.2987513844344181,-0.0064463600158970276,-0.9447110695833746,0.3263871851967926,0.0308357712486098,-0.19999999999999996,0.4,0.3,0.0,6.123233995736766e-17,1.0,0.0,3.929112062905915e-05,-0.00019987617270089686,-0.0006407873006537557,0.03212834522128105,-0.015027214772999287,-0.1006232425570488
6,-0.19666847855599792,0.4020521097782906,0.2984247664852405,-0.010625152747525587,-0.9260272390285097,0.37610008289567853,0.030156033429332287,-0.19999999999999996,0.4,0.3,0.0,6.123233995736766e-17,1.0,0.0,1.8579129346107948e-06,-0.0002233097329735756,-0.0003642768715508282,0.02878132462501526,-0.011934151872992516,-0.10764148086309433
7,-0.19658415831852533,0.40190628886631213,0.2980587587080918,-0.008829204387863051,-0.9036192323181921,0.4271066743659369,0.031212446982383797,-0.19999999999999996,0.4,0.3,0.0,6.123233995736766e-17,1.0,0.0,4.3412783270468935e-05,-0.00022826586791779846,-0.00033465708838775754,0.033024873584508896,-0.0124356085434556,-0.11245696991682053
8,-0.19670778894091437,0.40151727923030583,0.2979556941186831,-0.010231823353444728,-0.8776541976893247,0.47804959950806436,0.03296967514779437,-0.19999999999999996,0.4,0.3,0.0,6.123233995736766e-17,1.0,0.0,-6.496485730167478e-05,-0.0004079083155374974,-0.00011298293247818947,0.03237416222691536,-0.012272159568965435,-0.11597180366516113
9,-0.1966975372242886,0.40118436962237036,0.29785903372315337,-0.009750359672301024,-0.848292211175512,0.5282389910323061,0.03562054601480173,-0.19999999999999996,0.4,0.3,0.0,6.123233995736766e-17,1.0,0.0,5.972746635052317e-07,-0.0003586405946407467,-4.9470458179712296e-05,0.033739782869815826,-0.013329194858670235,-0.1178649291396141
