timestep,tcp_pose_0,tcp_pose_1,tcp_pose_2,tcp_pose_3,tcp_pose_4,tcp_pose_5,tcp_pose_6,target_pose_0,target_pose_1,target_pose_2,target_pose_3,target_pose_4,target_pose_5,target_pose_6,last_action_0,last_action_1,last_action_2,last_action_3,last_action_4,last_action_5
0,-0.051773880872013005,0.3335391790276721,0.44220836356469173,0.03862236538590803,0.13616301298842495,0.9894367650885009,0.03135019421174669,-0.07935347849487802,0.34228531720624394,0.4755265163712398,6.026150057757814e-17,-0.17736583441736548,-0.9841449897151495,-1.086052506986631e-17,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.05932528446273278,0.34085146665045957,0.45212227812829864,-0.044656119561037246,0.15439742249718907,0.9860839300708625,-0.0424941145098612,-0.07935347849487802,0.34228531720624394,0.4755265163712398,6.026150057757814e-17,-0.17736583441736548,-0.9841449897151495,-1.086052506986631e-17,-0.007519488222897053,0.0073518999852240086,0.00981779582798481,-0.022306188941001892,-0.010467278771102428,0.03753408417105675
2,-0.06508706665463543,0.3460740588752626,0.45997468077028447,-0.03857681849448779,0.16982309897410397,0.984095375093514,-0.035046210197841036,-0.07935347849487802,0.34228531720624394,0.4755265163712398,6.026150057757814e-17,-0.17736583441736548,-0.9841449897151495,-1.086052506986631e-17,-0.0058120605535805225,0.005214889068156481,0.007948264479637146,-0.017584506422281265,-0.008254685439169407,0.030955059453845024
3,-0.070053184834088,0.3507884658887358,0.46618744476758034,-0.03127171248556013,0.18352218708591939,0.9821641973387392,-0.02636619637664109,-0.07935347849487802,0.34228531720624394,0.4755265163712398,6.026150057757814e-17,-0.17736583441736548,-0.9841449897151495,-1.086052506986631e-17,-0.004970874171704054,0.00472827535122633,0.006252739112824202,-0.02049657702445984,-0.010410508140921593,0.02761140465736389
4,-0.07425905997756851,0.3550866282708154,0.4710309528437198,-0.022814151339008035,0.19582605727485666,0.9802338233479335,-0.016532433443319675,-0.07935347849487802,0.34228531720624394,0.4755265163712398,6.026150057757814e-17,-0.17736583441736548,-0.9841449897151495,-1.086052506986631e-17,-0.004273467697203159,0.004276407416909933,0.004892068915069103,-0.02309652790427208,-0.01235533133149147,0.02468041144311428
5,-0.07793033749813726,0.3589334340427005,0.47481150324999616,-0.01323828218134614,0.2068046134673705,0.9782760371007903,-0.0057092002830324414,-0.07935347849487802,0.34228531720624394,0.4755265163712398,6.026150057757814e-17,-0.17736583441736548,-0.9841449897151495,-1.086052506986631e-17,-0.003712807549163699,0.0038507201243191957,0.0038214134983718395,-0.025440653786063194,-0.014115598052740097,0.022119605913758278
6,-0.0811378589742923,0.3624089395502834,0.4777775153103654,-0.0026905260754376565,0.21662207826533106,0.9762330769752818,-0.006051090547965177,-0.07935347849487802,0.34228531720624394,0.4755265163712398,6.026150057757814e-17,-0.17736583441736548,-0.9841449897151495,-1.086052506986631e-17,-0.0032493530306965113,0.003473521675914526,0.002979936543852091,-0.027583803981542587,-0.015735317021608353,0.01989324763417244
7,-0.08392366290425507,0.3655733327644059,0.48003008897095845,-0.008587613062184273,0.22533389377579813,0.974219898623376,-0.006817502767926362,-0.07935347849487802,0.34228531720624394,0.4755265163712398,6.026150057757814e-17,-0.17736583441736548,-0.9841449897151495,-1.086052506986631e-17,-0.00278352084569633,0.003190613817423582,0.0022838846780359745,-0.03005305677652359,-0.016380466520786285,0.018084298819303513
8,-0.08626096649546763,0.36819213277222623,0.4818129746239076,-0.0032980717011945665,0.2330641379304452,0.9724373567601818,-0.005984773267478781,-0.07935347849487802,0.34228531720624394,0.4755265163712398,6.026150057757814e-17,-0.17736583441736548,-0.9841449897151495,-1.086052506986631e-17,-0.002347085624933243,0.002622463973239064,0.001776171731762588,-0.030334781855344772,-0.01721099764108658,0.01595153473317623
9,-0.08827292649613348,0.3705217970014416,0.4830829146049813,-0.009096032669837687,0.24001214484919764,0.9707005242023765,-0.007205888410771114,-0.07935347849487802,0.34228531720624394,0.4755265163712398,6.026150057757814e-17,-0.17736583441736548,-0.9841449897151495,-1.086052506986631e-17,-0.002016210462898016,0.0023349160328507423,0.0013536832993850112,-0.03174138069152832,-0.017810381948947906,0.014451469294726849
10,-0.08994761983924217,0.37240833140057744,0.4841171950278924,-0.0037266258305726353,0.24624679125744958,0.9691817371411016,-0.005948987097464184,-0.07935347849487802,0.34228531720624394,0.4755265163712398,6.026150057757814e-17,-0.17736583441736548,-0.9841449897151495,-1.086052506986631e-17,-0.001695032580755651,0.0018758497899398208,0.0010578744113445282,-0.03174109384417534,-0.018402278423309326,0.012808531522750854
11,-0.0914086539937606,0.37409781458671154,0.48486632666732643,-0.00946248492067766,0.2518486671263744,0.967690853480997,-0.007557931927068724,-0.07935347849487802,0.34228531720624394,0.4755265163712398,6.026150057757814e-17,-0.17736583441736548,-0.9841449897151495,-1.086052506986631e-17,-0.0014704583445563912,0.0016843501944094896,0.0008017031941562891,-0.0328768715262413,-0.018847119063138962,0.011681332252919674
12,-0.09259732582897733,0.3754200212819785,0.4855054881179671,-0.004026092075612414,0.25690200594291,0.9664113453397811,-0.005853334405451208,-0.07935347849487802,0.34228531720624394,0.4755265163712398,6.026150057757814e-17,-0.17736583441736548,-0.9841449897151495,-1.086052506986631e-17,-0.0012296600034460425,0.0013183054979890585,0.0006210492574609816,-0.032698702067136765,-0.019263386726379395,0.010401220060884953
13,-0.09367805926242934,0.3765947869908956,0.4859895683772484,-0.009735825156797148,0.26146275925699675,0.9651322484596044,-0.007885569956723298,-0.07935347849487802,0.34228531720624394,0.4755265163712398,6.026150057757814e-17,-0.17736583441736548,-0.9841449897151495,-1.086052506986631e-17,-0.0010831606341525912,0.0012081186287105083,0.0004565207927953452,-0.03365344926714897,-0.019601810723543167,0.009550641290843487
14,-0.09458732980347485,0.37748193979474975,0.4863657625829479,-0.004277735768238675,0.26557179950335835,0.9640649537103717,-0.005664389875722152,-0.07935347849487802,0.34228531720624394,0.4755265163712398,6.026150057757814e-17,-0.17736583441736548,-0.9841449897151495,-1.086052506986631e-17,-0.0008949803886935115,0.0009228957933373749,0.0003364013391546905,-0.03335893526673317,-0.019884401932358742,0.008537092246115208
