timestep,tcp_pose_0,tcp_pose_1,tcp_pose_2,tcp_pose_3,tcp_pose_4,tcp_pose_5,tcp_pose_6,target_pose_0,target_pose_1,target_pose_2,target_pose_3,target_pose_4,target_pose_5,target_pose_6,last_action_0,last_action_1,last_action_2,last_action_3,last_action_4,last_action_5
0,0.051892826907392026,-0.3334765863269809,0.442043203929964,4.32978028e-17,-0.707106781,0.707106781,4.32978028e-17,0.15116766244928231,-0.3236014256540089,0.39990639017282037,4.329780281177467e-17,-0.7071067811865475,0.7071067811865476,4.329780281177466e-17,0.0,0.0,0.0,0.0,0.0,0.0
1,0.059349571459725574,-0.3354414780524438,0.43755018042169336,4.32978028e-17,-0.707106781,0.707106781,4.32978028e-17,0.15116766244928231,-0.3236014256540089,0.39990639017282037,4.329780281177467e-17,-0.7071067811865475,0.7071067811865476,4.329780281177466e-17,0.007515958976000547,-0.0019438405288383365,-0.004522357136011124,-0.005276033189147711,-0.04107789322733879,0.0014591924846172333
2,0.06645010285355574,-0.33686223865854553,0.433239792606859,4.32978028e-17,-0.707106781,0.707106781,4.32978028e-17,0.15116766244928231,-0.3236014256540089,0.39990639017282037,4.329780281177467e-17,-0.7071067811865475,0.7071067811865476,4.329780281177466e-17,0.007128343917429447,-0.0014368511037901044,-0.004356442950665951,-0.004713431932032108,-0.03849344328045845,0.0012339813401922584
3,0.07305271044292007,-0.3378650630350192,0.42913608687262234,4.32978028e-17,-0.707106781,0.707106781,4.32978028e-17,0.15116766244928231,-0.3236014256540089,0.39990639017282037,4.329780281177467e-17,-0.7071067811865475,0.7071067811865476,4.329780281177466e-17,0.0066389418207108974,-0.0010181416291743517,-0.004106063395738602,-0.004308183211833239,-0.03623189777135849,0.0011232240358367562
4,0.07922888269326166,-0.3384979053463709,0.42532398911005886,4.32978028e-17,-0.707106781,0.707106781,4.32978028e-17,0.15116766244928231,-0.3236014256540089,0.39990639017282037,4.329780281177467e-17,-0.7071067811865475,0.7071067811865476,4.329780281177466e-17,0.006175982765853405,-0.0006613995064981282,-0.003846046281978488,-0.003948661498725414,-0.03409148380160332,0.0010117866331711411
5,0.08494066021332239,-0.33886056350087734,0.42176628989059994,4.32978028e-17,-0.707106781,0.707106781,4.32978028e-17,0.15116766244928231,-0.3236014256540089,0.39990639017282037,4.329780281177467e-17,-0.7071067811865475,0.7071067811865476,4.329780281177466e-17,0.005737464874982834,-0.00036694714799523354,-0.0035842217039316893,-0.0036381881218403578,-0.03204987943172455,0.000896530575118959
6,0.0902428755827594,-0.3389829457318718,0.4184757388293615,4.32978028e-17,-0.707106781,0.707106781,4.32978028e-17,0.15116766244928231,-0.3236014256540089,0.39990639017282037,4.329780281177467e-17,-0.7071067811865475,0.7071067811865476,4.329780281177466e-17,0.005327359773218632,-0.00012018691631965339,-0.0033249433618038893,-0.003366121556609869,-0.030131615698337555,0.0007815332501195371
7,0.09516685512533828,-0.3388831350734573,0.41546232382702153,4.32978028e-17,-0.707106781,0.707106781,4.32978028e-17,0.15116766244928231,-0.3236014256540089,0.39990639017282037,4.329780281177467e-17,-0.7071067811865475,0.7071067811865476,4.329780281177466e-17,0.004942889325320721,8.107293251669034e-05,-0.003070418257266283,-0.0031314832158386707,-0.028323402628302574,0.0006664253887720406
8,0.09971794265590322,-0.3386560792980374,0.41263548138675654,4.32978028e-17,-0.707106781,0.707106781,4.32978028e-17,0.15116766244928231,-0.3236014256540089,0.39990639017282037,4.329780281177467e-17,-0.7071067811865475,0.7071067811865476,4.329780281177466e-17,0.004582524299621582,0.00023782301286701113,-0.0028222170658409595,-0.0029337352607399225,-0.02661937102675438,0.0005512828938663006
9,0.10392312345539112,-0.33827902315617214,0.4101190732434295,4.32978028e-17,-0.707106781,0.707106781,4.32978028e-17,0.15116766244928231,-0.3236014256540089,0.39990639017282037,4.329780281177467e-17,-0.7071067811865475,0.7071067811865476,4.329780281177466e-17,0.0042468165047466755,0.00036801028181798756,-0.0025808399077504873,-0.0027584624476730824,-0.0250274408608675,0.00043932124390266836
10,0.10785013622311128,-0.33782637255423364,0.4077898268718999,4.32978028e-17,-0.707106781,0.707106781,4.32978028e-17,0.15116766244928231,-0.3236014256540089,0.39990639017282037,4.329780281177467e-17,-0.7071067811865475,0.7071067811865476,4.329780281177466e-17,0.0039343563839793205,0.0004603402630891651,-0.002352233277633786,-0.00261714868247509,-0.02353660948574543,0.00032898769131861627
11,0.11146626534413671,-0.33728601194954533,0.40569849198130403,4.32978028e-17,-0.707106781,0.707106781,4.32978028e-17,0.15116766244928231,-0.3236014256540089,0.39990639017282037,4.329780281177467e-17,-0.7071067811865475,0.7071067811865476,4.329780281177466e-17,0.0036408358719199896,0.0005320136551745236,-0.0021329906303435564,-0.0024943933822214603,-0.022130602970719337,0.00022135987819638103
