timestep,tcp_pose_0,tcp_pose_1,tcp_pose_2,tcp_pose_3,tcp_pose_4,tcp_pose_5,tcp_pose_6,pose_command_0,pose_command_1,pose_command_2,pose_command_3,pose_command_4,pose_command_5,pose_command_6,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6
0,-0.09597242623567581,0.425708144903183,0.3314640522003174,-0.014534804038703442,-0.13875044882297516,-0.9903331398963928,-0.0001531169400550425,-0.15005919337272644,0.24994207918643951,0.10002615302801132,5.559625424211845e-05,0.9999326467514038,-6.0275429859757423e-05,-3.4481854527257383e-06,-0.8288331031799316,-1.842566728591919,-2.7066802978515625,0.40257635712623596,-1.4810435771942139,-0.1826612949371338,0.5927148461341858
1,-0.13618780672550201,0.40907248854637146,0.3325513005256653,0.02070927992463112,-0.14062464237213135,-0.9894835948944092,-0.02823524922132492,-0.15009254217147827,0.24998162686824799,0.09998519718647003,6.610695709241554e-05,1.0000640153884888,8.467591396765783e-05,-7.679679401917383e-05,-0.2639589011669159,-0.3001537621021271,-2.751091718673706,0.1240665465593338,-1.7517595291137695,-0.10329705476760864,0.5443724393844604
2,-0.1481214314699173,0.3997722566127777,0.33406856656074524,0.057297233492136,-0.17350861430168152,-0.9817992448806763,-0.053602032363414764,-0.15007300674915314,0.24996207654476166,0.09999188780784607,-2.3623309971299022e-05,0.9999910593032837,-5.260975012788549e-05,-9.434184903511778e-05,0.049567654728889465,-0.22340628504753113,-2.66257643699646,0.12975159287452698,-1.8178378343582153,-0.09941808879375458,0.5018173456192017
3,-0.13445891439914703,0.39787572622299194,0.3349479138851166,0.08110049366950989,-0.22934584319591522,-0.966644823551178,-0.08130437135696411,-0.1499299705028534,0.24993209540843964,0.10000534355640411,4.232944775139913e-05,0.9999620914459229,-2.6493289624340832e-06,4.53376560471952e-06,0.15471778810024261,-0.08795424550771713,-2.738929033279419,0.09228412806987762,-1.7853636741638184,-0.07447819411754608,0.5038005709648132
4,-0.12489352375268936,0.39168354868888855,0.3344746530056,0.0926840677857399,-0.2720428705215454,-0.9514621496200562,-0.10971812158823013,-0.15001697838306427,0.24997107684612274,0.099939726293087,-7.897193427197635e-06,0.9999538660049438,-4.941158113069832e-05,7.182958506746218e-05,0.01832766644656658,0.01745305210351944,-2.6708459854125977,0.12774810194969177,-1.7401282787322998,-0.04133409261703491,0.5123801231384277
5,-0.12334815412759781,0.37828168272972107,0.33196932077407837,0.08570060133934021,-0.29362761974334717,-0.9415509700775146,-0.1403629034757614,-0.14999915659427643,0.2500157952308655,0.10003890097141266,5.6371842219959944e-05,0.9999133348464966,9.581313497619703e-05,9.505498019279912e-05,-0.06370829045772552,0.07084301859140396,-2.6573917865753174,0.11937062442302704,-1.684800386428833,0.0052751898765563965,0.5259362459182739
6,-0.12794308364391327,0.36024191975593567,0.32856860756874084,0.07194746285676956,-0.30100294947624207,-0.9349913597106934,-0.1733112782239914,-0.1499558836221695,0.24992991983890533,0.10000462085008621,-2.7278474590275437e-05,1.0000249147415161,2.298215258633718e-05,-2.1395491785369813e-05,-0.06508837640285492,0.19907435774803162,-2.6470658779144287,0.10474774241447449,-1.6638039350509644,0.0386502742767334,0.5145599842071533
7,-0.13465239107608795,0.3447412848472595,0.31868985295295715,0.06035679206252098,-0.3053448498249054,-0.9293270111083984,-0.19848088920116425,-0.1499614268541336,0.2499380260705948,0.10004273056983948,7.96357198851183e-06,0.9999200105667114,-2.3603330191690475e-05,-4.9896989366970956e-05,-0.00996701605618,0.36670002341270447,-2.6463091373443604,0.08410900831222534,-1.655153751373291,0.061862945556640625,0.48809003829956055
8,-0.13621577620506287,0.3379009962081909,0.29243355989456177,0.041643887758255005,-0.31712087988853455,-0.9253330230712891,-0.20319776237010956,-0.14998188614845276,0.24998371303081512,0.09991611540317535,8.802160300547257e-05,1.0000953674316406,4.2523119191173464e-05,-5.705341027351096e-05,0.05376116931438446,0.5081658959388733,-2.5370967388153076,0.07015833258628845,-1.6517266035079956,0.0740165114402771,0.45377683639526367
9,-0.13530412316322327,0.33600059151649475,0.2497272789478302,0.015370192937552929,-0.3341142237186432,-0.9237217903137207,-0.1868017315864563,-0.1500765085220337,0.24994878470897675,0.09991589933633804,9.430100180907175e-05,0.9999747276306152,-6.782564742024988e-05,-6.396276876330376e-05,0.049909189343452454,0.48101332783699036,-2.1735928058624268,0.08073210716247559,-1.6323418617248535,0.0782744288444519,0.4082369804382324
10,-0.14272131025791168,0.3287625014781952,0.20475514233112335,0.002004669513553381,-0.3468565344810486,-0.9237439036369324,-0.16254928708076477,-0.14994779229164124,0.2499677687883377,0.1000853031873703,6.380228296620771e-05,1.0000665187835693,3.106705116806552e-05,-7.131508027669042e-06,0.010250402614474297,0.2513943910598755,-1.5986989736557007,0.09763720631599426,-1.5828379392623901,0.09414836764335632,0.3539155125617981
11,-0.1509915292263031,0.3180709481239319,0.16773571074008942,0.007963431067764759,-0.3690547049045563,-0.9187914729118347,-0.14007200300693512,-0.15007539093494415,0.24998833239078522,0.10006025433540344,-3.608447150327265e-05,0.999955415725708,4.766406345879659e-05,-8.256941509898752e-05,0.05944053828716278,0.02964700013399124,-1.0736380815505981,0.0885559618473053,-1.5097678899765015,0.12517210841178894,0.2959805727005005
12,-0.15241394937038422,0.3095269799232483,0.14816373586654663,0.03303065523505211,-0.40728771686553955,-0.9029479026794434,-0.13312745094299316,-0.15008579194545746,0.2500823140144348,0.10005434602499008,1.9919716578442603e-05,0.9999110698699951,-1.5654579328838736e-05,9.912059613270685e-05,0.10688702762126923,-0.07629489153623581,-0.668076753616333,0.09196744859218597,-1.4167044162750244,0.1520596146583557,0.2483644187450409
13,-0.15276466310024261,0.3017255663871765,0.14265748858451843,0.06557027995586395,-0.44394853711128235,-0.8819171786308289,-0.14449404180049896,-0.1500997394323349,0.25009194016456604,0.10004667937755585,-4.2499250412220135e-05,0.9999361038208008,-6.0429363657021895e-05,5.0548645958770066e-05,0.0834655910730362,-0.11881553381681442,-0.4974365234375,0.09750562906265259,-1.3105249404907227,0.19611960649490356,0.2423989623785019
14,-0.15042027831077576,0.29325923323631287,0.13828052580356598,0.0892740860581398,-0.4751834571361542,-0.8600999712944031,-0.16217684745788574,-0.1499534696340561,0.24990059435367584,0.09995433688163757,-6.392743671312928e-06,0.9999054670333862,-9.636615868657827e-05,-6.0526010202011093e-05,0.07188661396503448,-0.04856564849615097,-0.4796673655509949,0.07911327481269836,-1.2463901042938232,0.24825257062911987,0.2555930018424988
15,-0.14744290709495544,0.28144657611846924,0.12558917701244354,0.09771914035081863,-0.5001774430274963,-0.8424390554428101,-0.1742093712091446,-0.1500999927520752,0.24998877942562103,0.1000441461801529,-5.200552550377324e-05,1.0000784397125244,-6.050286174286157e-06,-1.2247590348124504e-05,0.04708363115787506,0.05716104060411453,-0.4172564148902893,0.07431112229824066,-1.2124638557434082,0.2911432385444641,0.26594436168670654
16,-0.14581206440925598,0.2584397792816162,0.10041714459657669,0.08564062416553497,-0.5183794498443604,-0.8342916369438171,-0.16680072247982025,-0.14994387328624725,0.2499932497739792,0.09990871697664261,-4.677673496189527e-05,0.9999010562896729,-7.586627179989591e-05,-8.807688573142514e-05,0.011655611917376518,0.14949414134025574,-0.23288556933403015,0.08108392357826233,-1.1729718446731567,0.33013421297073364,0.2535710036754608
17,-0.14802491664886475,0.23721463978290558,0.08524401485919952,0.06965586543083191,-0.5369148850440979,-0.8289273381233215,-0.14012649655342102,-0.1499357968568802,0.25008830428123474,0.10009685903787613,7.600620301673189e-05,1.000091314315796,2.4556866264902055e-06,2.3150707420427352e-05,-0.004851328209042549,0.2720367908477783,0.08378572016954422,0.10429324209690094,-1.1230963468551636,0.3679460287094116,0.19341257214546204
18,-0.152667835354805,0.24105499684810638,0.09757326543331146,0.07934385538101196,-0.5637179017066956,-0.8121709227561951,-0.12845318019390106,-0.14999470114707947,0.2500852048397064,0.10003680735826492,-5.357869667932391e-07,0.9999428987503052,2.9589275072794408e-05,6.490224768640473e-05,-0.0009510088711977005,0.3192526400089264,0.1889888048171997,0.12297287583351135,-1.0695245265960693,0.3894818425178528,0.1339498907327652
19,-0.1522117704153061,0.24246720969676971,0.09410453587770462,0.09113064408302307,-0.5971732139587402,-0.787688136100769,-0.12107726186513901,-0.1500004678964615,0.24994991719722748,0.10005749762058258,1.0487972758710384e-05,1.0000529289245605,9.74627400864847e-05,3.198437480023131e-05,0.017797334119677544,0.2608628571033478,-0.03600785881280899,0.09556637704372406,-1.054580807685852,0.39502543210983276,0.1529950052499771
20,-0.1498364508152008,0.234888955950737,0.08462588489055634,0.08052321523427963,-0.6352767944335938,-0.7629759907722473,-0.08825331926345825,-0.14996278285980225,0.2500336468219757,0.09991418570280075,4.8664827772881836e-05,0.9999340772628784,-8.053705096244812e-05,8.04247974883765e-06,0.014750508591532707,0.3588762581348419,0.11251743882894516,0.08498919010162354,-1.0747032165527344,0.4113543629646301,0.15118296444416046
21,-0.15204313397407532,0.2415391057729721,0.09598205238580704,0.08360334485769272,-0.6649457216262817,-0.7388671040534973,-0.07024426758289337,-0.15002603828907013,0.25009801983833313,0.10006466507911682,-2.6735782739706337e-05,1.0000908374786377,1.497451012255624e-05,5.5234959290828556e-05,-0.03884437680244446,0.33845871686935425,0.1892087757587433,0.10397964715957642,-1.0413503646850586,0.42116600275039673,0.11739738285541534
22,-0.15324224531650543,0.2484866827726364,0.0965723842382431,0.10010422021150589,-0.6915521025657654,-0.7119349837303162,-0.06951115280389786,-0.15000216662883759,0.24992449581623077,0.09997685998678207,-9.361207776237279e-05,1.000056505203247,-1.2091935786884278e-05,-7.40919858799316e-05,-0.039283230900764465,0.2669326663017273,-0.010331504046916962,0.07224327325820923,-1.0321788787841797,0.4235839247703552,0.13339467346668243
23,-0.15183207392692566,0.23316475749015808,0.08226481825113297,0.08128026872873306,-0.7237442135810852,-0.6841334700584412,-0.03670129552483559,-0.1500163972377777,0.24994410574436188,0.09998510032892227,4.874491423834115e-06,0.9999827146530151,-8.831670129438862e-05,-2.8313748771324754e-05,-0.027831749990582466,0.30925124883651733,0.06742573529481888,0.049753930419683456,-1.054010033607483,0.431072473526001,0.1464649885892868
24,-0.15189966559410095,0.2394910305738449,0.09258926659822464,0.07720844447612762,-0.7517814040184021,-0.654660701751709,-0.01865335740149021,-0.15000402927398682,0.25004664063453674,0.1000148355960846,8.681033068569377e-05,0.9999141693115234,6.275624764384702e-05,-6.051389573258348e-05,-0.058487117290496826,0.39603620767593384,0.2288404107093811,0.07639279961585999,-1.0290701389312744,0.4377089738845825,0.08677871525287628
25,-0.15237925946712494,0.2529658377170563,0.09812671691179276,0.09864998608827591,-0.7737001776695251,-0.6253759264945984,-0.02409207634627819,-0.1499422788619995,0.25004592537879944,0.0999801978468895,3.92141446354799e-05,1.0000591278076172,4.352645919425413e-05,-2.8954644221812487e-05,-0.08461128175258636,0.26491954922676086,0.024891354143619537,0.060951974242925644,-1.0027986764907837,0.4327455163002014,0.10457484424114227
26,-0.15289057791233063,0.23863856494426727,0.08514304459095001,0.08465077728033066,-0.7970535159111023,-0.5979401469230652,-0.0037750848568975925,-0.1500271111726761,0.24992765486240387,0.10006970167160034,-9.632938599679619e-06,0.9999096393585205,6.533577834488824e-05,-5.2834344387520105e-05,-0.07960006594657898,0.2645447254180908,0.03773588687181473,0.02306601032614708,-1.023808240890503,0.43485909700393677,0.13783706724643707
27,-0.15210504829883575,0.23706775903701782,0.08883505314588547,0.06927795708179474,-0.8193135261535645,-0.5690262317657471,0.012769090943038464,-0.1500067412853241,0.25000622868537903,0.10003470629453659,3.1270850740838796e-05,1.000068187713623,8.7259519204963e-05,3.830320929409936e-05,-0.08438146114349365,0.3841768801212311,0.1977461874485016,0.040450166910886765,-1.0064306259155273,0.43671900033950806,0.08088086545467377
28,-0.1512485295534134,0.2539125382900238,0.09873728454113007,0.08743548393249512,-0.8369482755661011,-0.5400600433349609,0.005748310126364231,-0.15006589889526367,0.24998779594898224,0.10000139474868774,-7.410974649246782e-05,1.0000303983688354,-2.0479019440244883e-05,-4.6221255615819246e-05,-0.10918395221233368,0.3092777729034424,0.08711681514978409,0.04695333167910576,-0.9723259210586548,0.42724609375,0.07600061595439911
29,-0.1535830944776535,0.2459128051996231,0.09005238860845566,0.08412979543209076,-0.8531805276870728,-0.514745831489563,0.013839528895914555,-0.14991912245750427,0.25003066658973694,0.09997938573360443,9.034113463712856e-05,0.9999210834503174,7.115446351235732e-05,-4.8791396693559363e-05,-0.1251787692308426,0.22550305724143982,0.013971038162708282,0.009055789560079575,-0.9767804145812988,0.41933494806289673,0.123426154255867
30,-0.1526828557252884,0.2369345724582672,0.08589668571949005,0.06236186996102333,-0.8708361983299255,-0.486644983291626,0.026608003303408623,-0.15005561709403992,0.24990637600421906,0.09993620216846466,-5.019009768147953e-05,0.9999006986618042,2.711163688218221e-05,4.681824066210538e-06,-0.10446406900882721,0.350088506937027,0.14195406436920166,0.002685379236936569,-0.9711711406707764,0.41791170835494995,0.08261533081531525
31,-0.15101413428783417,0.24870429933071136,0.09568477421998978,0.06547671556472778,-0.8861609697341919,-0.45789045095443726,0.025130748748779297,-0.15001696348190308,0.24999944865703583,0.09993553906679153,3.681037196656689e-05,1.0000619888305664,-4.920043647871353e-05,-7.459235348505899e-05,-0.12289394438266754,0.34607020020484924,0.15097934007644653,0.030892785638570786,-0.9292981028556824,0.4034714102745056,0.054896280169487
32,-0.1529901772737503,0.25249147415161133,0.09563533216714859,0.07510208338499069,-0.8978927135467529,-0.43294355273246765,0.023511812090873718,-0.15005642175674438,0.24994705617427826,0.099968321621418,-4.5876382500864565e-05,0.9999849796295166,3.875356196658686e-05,5.5571239499840885e-05,-0.14875535666942596,0.24049431085586548,0.033200688660144806,0.006779681891202927,-0.9097512364387512,0.3865000605583191,0.08951513469219208
33,-0.15398190915584564,0.24110546708106995,0.08750171214342117,0.05780012905597687,-0.9109474420547485,-0.4069957435131073,0.031579867005348206,-0.1499672532081604,0.24998252093791962,0.10001004487276077,2.8216491045895964e-05,0.999981164932251,4.246336902724579e-05,-3.3420736144762486e-05,-0.13489358127117157,0.28251978754997253,0.07592899352312088,-0.02207440510392189,-0.911239743232727,0.37690144777297974,0.08615873754024506
34,-0.15148186683654785,0.24278992414474487,0.09156284481287003,0.044697728008031845,-0.9244214296340942,-0.3774453103542328,0.03370579332113266,-0.14993710815906525,0.24996764957904816,0.0999627560377121,2.4503991880919784e-05,0.9999430179595947,-7.77003588154912e-05,8.685327338753268e-05,-0.12696805596351624,0.3579769730567932,0.1614791750907898,0.0002610050141811371,-0.8753432631492615,0.36018866300582886,0.043189212679862976
35,-0.1523715704679489,0.25427424907684326,0.09827697277069092,0.05620095506310463,-0.9340894818305969,-0.3511078655719757,0.02960692159831524,-0.1500023454427719,0.2499762624502182,0.09994296729564667,-4.8310161218978465e-05,0.9999703168869019,7.68802929087542e-05,-5.263377897790633e-05,-0.1562611609697342,0.2877251207828522,0.08813471347093582,0.009883742779493332,-0.8297209143638611,0.3325381875038147,0.05255073308944702
36,-0.15445566177368164,0.24741436541080475,0.09197087585926056,0.04962501674890518,-0.9435681700706482,-0.3256736695766449,0.03308819979429245,-0.14990688860416412,0.24990980327129364,0.09998521953821182,7.764268957544118e-06,0.9999152421951294,4.775152774527669e-06,9.022992890095338e-05,-0.15894809365272522,0.23552092909812927,0.03982747346162796,-0.031687382608652115,-0.8230268955230713,0.3131968379020691,0.07315210998058319
37,-0.15287043154239655,0.2405025213956833,0.08957996219396591,0.029075294733047485,-0.9539840817451477,-0.29654359817504883,0.035756926983594894,-0.1500379741191864,0.24995236098766327,0.09998724609613419,-8.832097955746576e-05,1.000013828277588,-7.41596522857435e-05,-2.2515523596666753e-06,-0.13944704830646515,0.3265024721622467,0.12986773252487183,-0.02854842320084572,-0.8011323809623718,0.2920758128166199,0.038536325097084045
38,-0.1518973559141159,0.25147441029548645,0.0970621407032013,0.032390039414167404,-0.9623004198074341,-0.2684570550918579,0.03158910945057869,-0.1499505341053009,0.2500179409980774,0.10001920908689499,-4.036544487462379e-05,0.9999321699142456,2.0406529074534774e-05,-1.2629898265004158e-06,-0.15514814853668213,0.33056703209877014,0.13269752264022827,0.00241122767329216,-0.7444418668746948,0.2581414580345154,0.021815434098243713
39,-0.15409055352210999,0.2519555687904358,0.09691213071346283,0.0337035208940506,-0.969081461429596,-0.2426830381155014,0.03236636519432068,-0.1499078869819641,0.24995698034763336,0.0999259352684021,-4.1305229387944564e-05,1.000012993812561,-5.3379910241346806e-05,-7.311742228921503e-05,-0.17372755706310272,0.23411411046981812,0.058088429272174835,-0.024518463760614395,-0.7191455960273743,0.22820943593978882,0.04646521806716919
