timestep,tcp_pose_0,tcp_pose_1,tcp_pose_2,tcp_pose_3,tcp_pose_4,tcp_pose_5,tcp_pose_6,pose_command_0,pose_command_1,pose_command_2,pose_command_3,pose_command_4,pose_command_5,pose_command_6,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6
0,-0.10404612123966217,0.23107385635375977,0.4808780252933502,0.05788332596421242,-0.3629446029663086,-0.9048196077346802,-0.21530164778232574,-0.14994558691978455,0.2499641329050064,0.10002245008945465,5.472024349728599e-05,0.9999521970748901,-1.5990510291885585e-05,-3.3636533771641552e-06,-0.36936092376708984,1.2427208423614502,-4.131595611572266,-0.3923943340778351,-0.8403910398483276,-0.6271054148674011,0.7432243824005127
1,-0.08064538240432739,0.22567474842071533,0.47373005747795105,0.03852011263370514,-0.41246920824050903,-0.8746674060821533,-0.2514834702014923,-0.15008410811424255,0.2499811202287674,0.09993842989206314,-7.202645065262914e-06,0.9999282360076904,-3.3450232876930386e-05,-6.258173380047083e-05,0.19866269826889038,1.6555746793746948,-3.9855427742004395,-0.9659615755081177,-1.6686509847640991,-0.7951311469078064,0.8109833002090454
2,-0.053083162754774094,0.2198992520570755,0.46693912148475647,0.017242958769202232,-0.4695742726325989,-0.8344871401786804,-0.2879169285297394,-0.15009193122386932,0.2500900626182556,0.10008523613214493,-5.7658729929244146e-05,0.9999717473983765,2.532403595978394e-05,9.284866246161982e-05,0.3529497981071472,1.5598235130310059,-3.3141114711761475,-0.9688820242881775,-1.9169334173202515,-0.583983302116394,0.7048746347427368
3,-0.05205821245908737,0.20701804757118225,0.4601523280143738,0.015854261815547943,-0.47563299536705017,-0.8181602358818054,-0.3228355646133423,-0.15007954835891724,0.2499721795320511,0.10003047436475754,2.7979920560028404e-05,0.9999626874923706,1.5243305824697018e-05,6.721604586346075e-05,0.07541476935148239,1.328048586845398,-3.213045120239258,-0.880792498588562,-1.9109498262405396,-0.4659702181816101,0.7038654088973999
4,-0.050700992345809937,0.1944219022989273,0.45396748185157776,0.0200167428702116,-0.4810579717159271,-0.8000547289848328,-0.3579936921596527,-0.1500285267829895,0.24991412460803986,0.09997066855430603,-5.645185956382193e-05,0.999927282333374,6.804025179008022e-05,2.5153356546070427e-05,-0.012515343725681305,1.3609861135482788,-3.2971644401550293,-0.8700655698776245,-1.8652740716934204,-0.4752426743507385,0.6998487710952759
5,-0.048083674162626266,0.18348518013954163,0.44708868861198425,0.028424639254808426,-0.4872566759586334,-0.7803786396980286,-0.3911949396133423,-0.15003280341625214,0.2500428557395935,0.10001898556947708,-8.151045767590404e-05,0.9999054670333862,-2.6595298550091684e-05,-4.433784488355741e-05,0.01494201272726059,1.456182599067688,-3.2652480602264404,-0.8694085478782654,-1.8594752550125122,-0.4867485761642456,0.6801184415817261
6,-0.04458381235599518,0.17510664463043213,0.43918266892433167,0.039599012583494186,-0.49410882592201233,-0.7599238157272339,-0.420412540435791,-0.14998233318328857,0.2500539720058441,0.09990090876817703,-4.89675257995259e-05,1.0000630617141724,-9.937575669027865e-06,-5.97821781411767e-06,0.04984339326620102,1.5258113145828247,-3.164132595062256,-0.8544607162475586,-1.8662586212158203,-0.47339683771133423,0.6591618061065674
7,-0.031671710312366486,0.1661718189716339,0.4329531192779541,0.045749813318252563,-0.5211441516876221,-0.7213134169578552,-0.45384514331817627,-0.14998912811279297,0.2500319480895996,0.10003350675106049,4.287923366064206e-05,1.0000330209732056,-2.2588923457078636e-05,8.897057705326006e-05,0.05999516695737839,1.5629619359970093,-3.0610876083374023,-0.831682026386261,-1.8687492609024048,-0.4518541097640991,0.64374840259552
8,-0.035626430064439774,0.1683419942855835,0.41309496760368347,0.052653104066848755,-0.5113120675086975,-0.7239079475402832,-0.4602911174297333,-0.14991016685962677,0.2500903606414795,0.10006725788116455,-2.1889958588872105e-05,1.0000680685043335,2.4500935978721827e-05,1.5381418052129447e-05,-0.02001339942216873,1.5671738386154175,-2.9990596771240234,-0.7966704964637756,-1.8582853078842163,-0.43414855003356934,0.6359143853187561
9,-0.04046936333179474,0.16550613939762115,0.3685213327407837,0.03701155632734299,-0.5047017931938171,-0.748383104801178,-0.4287405014038086,-0.15003235638141632,0.2499666064977646,0.09994961321353912,-1.4849400031380355e-05,0.9999454021453857,-4.5147306082071736e-05,2.092361683025956e-05,0.006070636212825775,1.5515893697738647,-2.8504204750061035,-0.7824625372886658,-1.8538885116577148,-0.4116869568824768,0.6253237128257751
