time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/n_updates,train/loss,train/learning_rate,train/clip_range,train/explained_variance,train/value_loss,train/clip_fraction,train/policy_gradient_loss,train/std,train/entropy_loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
18797,72876032,3876,139,1042,-0.003446910995990038,0.0001,0.2,0.8278718143701553,0.00012293660060654825,0.15656581142072212,-0.0029240963209144115,0.10362699627876282,6.1638060540569075,0.012308536,1.0383543837070466,360.0
18800,73400320,3904,140,1050,0.0061514005064964294,0.0001,0.2,0.3606352210044861,0.0015676909421245,0.14537644386291504,0.002405092939000042,0.10287892818450928,6.222811855142936,0.011135233,1.0383543837070466,360.0
18796,73924608,3932,141,1058,0.00032527753501199186,0.0001,0.2,0.8574519604444504,0.00010809701138114747,0.16107654571533203,-0.0033768689978899147,0.10094939172267914,6.337167725665495,0.011983411,1.0493304949998856,360.0
18798,74448896,3960,142,1066,0.007457256782799959,0.0001,0.2,0.11218571662902832,0.009595672066097904,0.1411762237548828,0.003470620564996807,0.10066109150648117,6.368460007244721,0.010181615,1.0493304949998856,360.0
18800,74973184,3987,143,1074,0.003466166788712144,0.0001,0.2,0.7076768279075623,0.0001471254889295892,0.1611170768737793,-0.002811605091949332,0.09921862930059433,6.45706689520739,0.01177688,1.0493304949998856,360.0
18802,75497472,4015,144,1082,0.008435533381998539,0.0001,0.2,0.3358606696128845,0.001389827781679287,0.14884352684020996,0.0028835891738481223,0.09871255606412888,6.493126531364396,0.0109564345,1.0493304949998856,360.0
18804,76021760,4042,145,1090,-9.8882032034453e-05,0.0001,0.2,0.8106237053871155,0.00012069414717785776,0.15912151336669922,-0.002503924712755179,0.09697778522968292,6.599402831634507,0.011846999,1.0493304949998856,360.0
18806,76546048,4070,146,1098,0.006680421531200409,0.0001,0.2,0.3655104637145996,0.0013895628183036024,0.1523447036743164,0.0030073135469024237,0.09626801311969757,6.653126528020948,0.011407672,1.0493304949998856,360.0
18802,77070336,4099,147,1106,0.0022048051469027996,0.0001,0.2,0.8573353737592697,9.843322683522615e-05,0.16596245765686035,-0.002936493737024648,0.09456991404294968,6.7633882572408766,0.012239485,1.0562829369306563,360.0
18804,77594624,4126,148,1114,0.009504137560725212,0.0001,0.2,0.07319247722625732,0.012574663259783847,0.1477799415588379,0.0037008713607065147,0.09431128203868866,6.792394638760015,0.010701649,1.0562829369306563,360.0
18807,78118912,4153,149,1122,0.0029615091625601053,0.0001,0.2,0.7193666696548462,0.00012800977860294438,0.16468024253845215,-0.0024495484216799923,0.09299498796463013,6.875257874140516,0.0118347425,1.0562829369306563,360.0
18811,78643200,4180,150,1130,0.008575526997447014,0.0001,0.2,0.39508146047592163,0.0012456266927927118,0.17347216606140137,0.0033381909949525834,0.09247763454914093,6.914243843406439,0.01261352,1.0562829369306563,360.0
18833,79167488,4203,151,1132,-0.001264817314222455,0.0001,0.2,0.8502670377492905,0.00010226110111401313,0.14710717190889372,-0.0017385637933598455,0.09082099795341492,6.998476944879958,0.011502322,1.0562829369306563,360.0
18830,79691776,4232,152,1140,0.008187172934412956,0.0001,0.2,0.740298867225647,0.0003381371803286015,0.20753216743469238,0.0018555348775066705,0.08964701741933823,7.111783114029095,0.014890871,1.0591934883594514,360.0
18831,80216064,4259,153,1148,0.016674548387527466,0.0001,0.2,0.11860924959182739,0.01349002239157926,0.1480555534362793,0.004004512388291914,0.08935051411390305,7.146936684148386,0.011487825,1.0591934883594514,360.0
18833,80740352,4287,154,1156,0.005290014669299126,0.0001,0.2,0.6982938051223755,0.0001113677644930533,0.1593642234802246,-0.00046155657810231787,0.08811669051647186,7.230607769684866,0.011683888,1.0591934883594514,360.0
18836,81264640,4314,155,1164,0.01006289105862379,0.0001,0.2,0.3116275668144226,0.0015101076017458581,0.15213346481323242,0.0033101353205893247,0.0876871794462204,7.270306233083829,0.011300443,1.0591934883594514,360.0
18838,81788928,4341,156,1172,0.010365435853600502,0.0001,0.2,0.8334371000528336,0.00010372037207417861,0.16289997100830078,-0.001375287075632059,0.08622758090496063,7.374155365861952,0.012180333,1.0591934883594514,360.0
18840,82313216,4368,157,1180,0.008840812370181084,0.0001,0.2,0.35319697856903076,0.001453913523846495,0.16039133071899414,0.0036606213446361835,0.08570459485054016,7.4214300834573805,0.011949634,1.0591934883594514,360.0
