timestep,tcp_pose_0,tcp_pose_1,tcp_pose_2,tcp_pose_3,tcp_pose_4,tcp_pose_5,tcp_pose_6,target_pose_0,target_pose_1,target_pose_2,target_pose_3,target_pose_4,target_pose_5,target_pose_6,last_action_0,last_action_1,last_action_2,last_action_3,last_action_4,last_action_5,rotvec_action_0,rotvec_action_1,rotvec_action_2
0,-0.05238734930753708,0.3358131945133209,0.43999963998794556,-0.034096859395504,-0.989272952079773,0.13620801270008087,0.04029745236039162,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.17073269188404083,0.40671783685684204,0.30877915024757385,-0.042731937021017075,-0.9842252731323242,0.17012307047843933,0.02308320254087448,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,0.22312000393867493,0.07090460509061813,-0.13122045993804932,-0.02485830709338188,-0.03362156078219414,-0.06662476807832718,3.010643482208252,-0.5203887224197388,-0.07060903310775757
2,0.2038363218307495,0.40196162462234497,0.298590749502182,-0.01628870889544487,-0.9768091440200806,0.21281425654888153,0.016989342868328094,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,0.03310362622141838,-0.004756201058626175,-0.010188390500843525,0.04739462211728096,-0.02430943213403225,-0.0872967466711998,3.037316083908081,-0.6617302298545837,-0.05282710865139961
3,0.20429633557796478,0.4011616110801697,0.2994953393936157,0.002329303650185466,-0.9654356837272644,0.2600419223308563,0.017516106367111206,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,0.00046000751899555326,-0.0008000264060683548,0.0009045875631272793,0.0346372164785862,-0.008051013574004173,-0.09780021011829376,-3.028515577316284,0.8157373666763306,0.05494702607393265
4,0.20451004803180695,0.40100741386413574,0.29921749234199524,0.014546075835824013,-0.950139582157135,0.31090065836906433,0.019078906625509262,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,0.00021370848116930574,-0.00015419814735651016,-0.00027783968835137784,0.022703012451529503,-0.0025645738933235407,-0.10662972182035446,-2.9576222896575928,0.9677794575691223,0.05938966944813728
5,0.20461410284042358,0.40064024925231934,0.2989782989025116,0.022878631949424744,-0.9308261871337891,0.3641546666622162,0.02074858359992504,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,0.0001040560455294326,-0.00036715363967232406,-0.00023920321837067604,0.015410305932164192,0.0002779850037768483,-0.11353854089975357,-2.8824353218078613,1.127657413482666,0.06425070017576218
6,0.20466308295726776,0.40025773644447327,0.29882341623306274,0.02857780270278454,-0.9074999690055847,0.4184887409210205,0.0222347192466259,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,4.89835802000016e-05,-0.000382516736863181,-0.00015487307973671705,0.010510741733014584,0.002071487484499812,-0.11837758868932724,-2.8002634048461914,1.2913258075714111,0.06860960274934769
7,0.2046494036912918,0.39986369013786316,0.2987707555294037,0.03241729363799095,-0.8803192377090454,0.47269266843795776,0.02342638373374939,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-1.3674312867806293e-05,-0.00039404426934197545,-5.2656327170552686e-05,0.007113729603588581,0.003257798496633768,-0.12130764871835709,-2.7099430561065674,1.4551211595535278,0.07211463898420334
8,0.20457667112350464,0.39947640895843506,0.29880931973457336,0.03489341959357262,-0.8495684266090393,0.5257613658905029,0.02431066334247589,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-7.273432129295543e-05,-0.00038726720958948135,3.857305273413658e-05,0.004705761559307575,0.004100529011338949,-0.12264036387205124,-2.611288547515869,1.6160115003585815,0.0747235119342804
9,0.20445342361927032,0.3991089165210724,0.29891741275787354,0.03634410724043846,-0.8156211376190186,0.5769055485725403,0.02492620423436165,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-0.00012325371790211648,-0.00036749636637978256,0.0001081041045836173,0.0029966342262923717,0.004743535071611404,-0.12270089238882065,-2.5047061443328857,1.77162766456604,0.07654698193073273
10,0.2042894959449768,0.3987695872783661,0.2990713119506836,0.03701242059469223,-0.7789090871810913,0.6255310773849487,0.02533223107457161,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-0.00016392867837566882,-0.0003393152728676796,0.00015389015607070178,0.0018040763679891825,0.005259103607386351,-0.12175833433866501,-2.3909809589385986,1.9201645851135254,0.0777609795331955
11,0.20409397780895233,0.3984633982181549,0.29924994707107544,0.03707937151193619,-0.739902138710022,0.6712042689323425,0.025589054450392723,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-0.0001955183979589492,-0.00030618999153375626,0.00017864993424154818,0.0009997145971283317,0.0056767649948596954,-0.12000779062509537,-2.2711496353149414,2.0602805614471436,0.07854606956243515
12,0.20387457311153412,0.3981930613517761,0.29943665862083435,0.03668481856584549,-0.6990981101989746,0.7136198282241821,0.02574773319065571,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-0.00021940718579571694,-0.0002703348291106522,0.00018670623830985278,0.000484876538394019,0.006001390051096678,-0.11757852882146835,-2.1464216709136963,2.1910078525543213,0.07905243337154388
13,0.20363782346248627,0.39796021580696106,0.2996191680431366,0.035940609872341156,-0.6570145487785339,0.7525771260261536,0.025843888521194458,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-0.0002367446868447587,-0.00023285690986085683,0.0001825175277190283,0.0001785503700375557,0.006224938668310642,-0.11455128341913223,-2.0181379318237305,2.3116769790649414,0.07938386499881744
14,0.20338959991931915,0.3977656364440918,0.29978930950164795,0.03493964299559593,-0.6141805648803711,0.7879663109779358,0.025895169004797935,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-0.00024822456180118024,-0.00019456689187791198,0.00017012945318128914,1.1618622011155821e-05,0.0063349525444209576,-0.11097609251737595,-1.8877302408218384,2.421874523162842,0.07959059625864029
15,0.20313546061515808,0.39760950207710266,0.2999420166015625,0.03376016765832901,-0.5711284279823303,0.8197571039199829,0.025901924818754196,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-0.00025413287221454084,-0.00015613231516908854,0.0001527070126030594,-7.611643377458677e-05,0.006320917047560215,-0.10688798874616623,-1.7566832304000854,2.5214197635650635,0.07966917753219604
16,0.20288096368312836,0.397490918636322,0.30007484555244446,0.03247043490409851,-0.5283799171447754,0.8479930758476257,0.025849416851997375,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-0.0002544905000831932,-0.00011859033111250028,0.00013283333100844175,-0.00013556312478613108,0.00617819232866168,-0.10232073068618774,-1.6264927387237549,2.6103458404541016,0.07957139611244202
17,0.20263153314590454,0.39740777015686035,0.3001871705055237,0.03112810291349888,-0.4864335060119629,0.8727843165397644,0.0257121492177248,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-0.0002494376967661083,-8.315835293615237e-05,0.00011232039105379954,-0.0002089841291308403,0.0059120976366102695,-0.0973174050450325,-1.4986131191253662,2.6888909339904785,0.07921429723501205
18,0.20239220559597015,0.39735648036003113,0.30027952790260315,0.029780827462673187,-0.4457448124885559,0.894302248954773,0.025458484888076782,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-0.00023932110343594104,-5.1293707656441256e-05,9.23602856346406e-05,-0.00032724571065045893,0.005539109464734793,-0.09193837642669678,-1.3744045495986938,2.7574827671051025,0.07849828153848648
19,0.20216737687587738,0.3973323106765747,0.30035337805747986,0.028463291004300117,-0.4067104458808899,0.9127697944641113,0.02505657821893692,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-0.00022483456996269524,-2.4172104531317018e-05,7.383851334452629e-05,-0.0005089474725537002,0.005087297409772873,-0.08626440912485123,-1.2550711631774902,2.8167240619659424,0.07732228934764862
