timestep,tcp_pose_0,tcp_pose_1,tcp_pose_2,tcp_pose_3,tcp_pose_4,tcp_pose_5,tcp_pose_6,pose_command_0,pose_command_1,pose_command_2,pose_command_3,pose_command_4,pose_command_5,pose_command_6,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6
0,-0.052442021667957306,0.3357570171356201,0.4400849938392639,-0.03417704999446869,-0.989273190498352,0.1361706703901291,0.04034663736820221,-0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.071967214345932,0.34509357810020447,0.397576242685318,-0.07034465670585632,-0.9868252277374268,0.13771994411945343,0.04754796624183655,-0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-0.8379858136177063,0.2968510091304779,-0.7112267017364502,0.08858653903007507,-0.023700900375843048,-0.12943139672279358
2,-0.09359674155712128,0.3545514643192291,0.36576220393180847,-0.09042993932962418,-0.9846332669258118,0.13919422030448914,0.05426537245512009,-0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-0.9012269973754883,0.29608216881752014,-0.615392804145813,0.1832408308982849,-0.07590008527040482,-0.18359112739562988
3,-0.11534211039543152,0.36124831438064575,0.3427049517631531,-0.11237726360559464,-0.9816055297851562,0.14291946589946747,0.058274053037166595,-0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-0.7992527484893799,0.25724515318870544,-0.44732189178466797,0.2615043520927429,-0.13772346079349518,-0.2466072142124176
4,-0.1384412795305252,0.37169909477233887,0.32577839493751526,-0.11563827097415924,-0.9810795783996582,0.1439743936061859,0.05815611779689789,-0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-0.6581699848175049,0.22699421644210815,-0.3075423836708069,0.3304285407066345,-0.2028110772371292,-0.3283056914806366
5,-0.15993747115135193,0.3805445432662964,0.31467580795288086,-0.1099257618188858,-0.9814184904098511,0.1471913754940033,0.05539824068546295,-0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-0.4963941276073456,0.18055717647075653,-0.20259295403957367,0.37318480014801025,-0.26055747270584106,-0.42402181029319763
6,-0.1766969859600067,0.38780102133750916,0.3081248700618744,-0.09829556941986084,-0.9814683198928833,0.15624530613422394,0.05143401026725769,-0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-0.3358764350414276,0.13853473961353302,-0.13071423768997192,0.38991284370422363,-0.305756151676178,-0.5289853811264038
7,-0.18677018582820892,0.39329302310943604,0.30383819341659546,-0.08671355247497559,-0.9801415205001831,0.17220091819763184,0.04637143015861511,-0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-0.20136235654354095,0.1034172922372818,-0.08501462638378143,0.38500428199768066,-0.33577609062194824,-0.6393774747848511
8,-0.19232435524463654,0.39722317457199097,0.30116546154022217,-0.07530058175325394,-0.97786545753479,0.19085587561130524,0.041025884449481964,-0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-0.11119221150875092,0.07575975358486176,-0.05312734469771385,0.36822688579559326,-0.3502466678619385,-0.7495675086975098
9,-0.19515767693519592,0.3999745845794678,0.29960140585899353,-0.06429017335176468,-0.9745161533355713,0.21192607283592224,0.03567350655794144,-0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,0.0,-0.05702367424964905,0.054694756865501404,-0.031206343322992325,0.3450995683670044,-0.3515775799751282,-0.8517695069313049
