timestep,tcp_pose_0,tcp_pose_1,tcp_pose_2,tcp_pose_3,tcp_pose_4,tcp_pose_5,tcp_pose_6,target_pose_0,target_pose_1,target_pose_2,target_pose_3,target_pose_4,target_pose_5,target_pose_6,last_action_0,last_action_1,last_action_2,last_action_3,last_action_4,last_action_5,rotvec_action_0,rotvec_action_1,rotvec_action_2
0,-0.05238734930753708,0.3358131945133209,0.43999963998794556,0.034096859395504,0.989272952079773,-0.13620801270008087,-0.04029745236039162,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.07619734853506088,0.34085291624069214,0.41495054960250854,0.05668099969625473,0.9892808198928833,-0.11967726796865463,-0.061548247933387756,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,-0.023810019716620445,0.005039719399064779,-0.025049125775694847,-0.0375695675611496,0.0493348054587841,0.03308684751391411,3.0005340576171875,-0.3629864752292633,-0.1866787225008011
2,-0.09598583728075027,0.3461170196533203,0.3934866189956665,0.07940230518579483,0.9884999990463257,-0.09740205109119415,-0.08411820977926254,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,-0.019788503646850586,0.005264116916805506,-0.021463917568325996,-0.036909811198711395,0.052729278802871704,0.04413561895489693,2.9576587677001953,-0.2914333939552307,-0.2516874074935913
3,-0.11215817183256149,0.35158559679985046,0.3754366934299469,0.10253528505563736,0.9864883422851562,-0.06992676854133606,-0.10694658756256104,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,-0.01617232896387577,0.005468571092933416,-0.01804993860423565,-0.036994870752096176,0.05435609444975853,0.05420958995819092,2.9118359088897705,-0.20640423893928528,-0.31567618250846863
4,-0.12549178302288055,0.3572279214859009,0.3603566288948059,0.12537606060504913,0.983007550239563,-0.038500379770994186,-0.12843216955661774,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,-0.01333366334438324,0.00564236706122756,-0.015080108307301998,-0.036063384264707565,0.05279166251420975,0.062017060816287994,2.863663673400879,-0.1121574342250824,-0.37414437532424927
5,-0.13654735684394836,0.362923264503479,0.34785959124565125,0.1469281166791916,0.9781201481819153,-0.004647584166377783,-0.1472128927707672,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,-0.01105561014264822,0.005695351865142584,-0.01249706745147705,-0.03346693888306618,0.04834291338920593,0.06702794879674911,2.8149335384368896,-0.013374900445342064,-0.4236643314361572
6,-0.14570802450180054,0.36848974227905273,0.33762258291244507,0.16670116782188416,0.972011148929596,0.03064105100929737,-0.1626843512058258,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,-0.009160652756690979,0.0055664717219769955,-0.010236970148980618,-0.029952218756079674,0.04263158142566681,0.0702737495303154,2.766786813735962,0.08721795678138733,-0.4630736708641052
7,-0.15325520932674408,0.3737441301345825,0.3293820023536682,0.1848960518836975,0.9647554755210876,0.06699901819229126,-0.17484726011753082,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,-0.007547216024249792,0.005254426039755344,-0.008240600116550922,-0.026714274659752846,0.03702407702803612,0.0730133056640625,2.7189242839813232,0.18882082402706146,-0.4927637279033661
8,-0.15943044424057007,0.37855228781700134,0.32288721203804016,0.20199547708034515,0.956265926361084,0.10442333668470383,-0.18398131430149078,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,-0.0061752675101161,0.0048081837594509125,-0.0064948261715471745,-0.024277526885271072,0.03215094283223152,0.07597415149211884,2.670241594314575,0.2915886640548706,-0.5137426257133484
9,-0.1644609421491623,0.3828437328338623,0.31787341833114624,0.21839876472949982,0.9463475346565247,0.14305844902992249,-0.1904277354478836,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,-0.00503050722181797,0.0042914533987641335,-0.005013799760490656,-0.022516578435897827,0.02816995419561863,0.07941935956478119,2.619554042816162,0.3959958851337433,-0.5271168351173401
