timestep,tcp_pose_0,tcp_pose_1,tcp_pose_2,tcp_pose_3,tcp_pose_4,tcp_pose_5,tcp_pose_6,target_pose_0,target_pose_1,target_pose_2,target_pose_3,target_pose_4,target_pose_5,target_pose_6,last_action_0,last_action_1,last_action_2,last_action_3,last_action_4,last_action_5,rotvec_action_0,rotvec_action_1,rotvec_action_2
0,-0.05238734930753708,0.3358131945133209,0.43999963998794556,0.034096859395504,0.989272952079773,-0.13620801270008087,-0.04029745236039162,-0.20000000298023224,0.4000000059604645,0.30000001192092896,-1.4600000213249587e-05,-0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.07714248448610306,0.3443925678730011,0.4175015687942505,0.06178383156657219,0.9801844954490662,-0.1810450553894043,-0.051418621093034744,-0.20000000298023224,0.4000000059604645,0.30000001192092896,-1.4600000213249587e-05,-0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,-0.02475518360733986,0.008579389192163944,-0.02249814197421074,-0.05601191148161888,0.027234777808189392,-0.08975990861654282,2.963805913925171,-0.5474305152893066,-0.15547600388526917
2,-0.09696493297815323,0.351210355758667,0.3972211480140686,0.08771120756864548,0.9668394327163696,-0.23170316219329834,-0.06198317930102348,-0.20000000298023224,0.4000000059604645,0.30000001192092896,-1.4600000213249587e-05,-0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,-0.01982242986559868,0.006817797664552927,-0.02028038538992405,-0.05389208346605301,0.025225842371582985,-0.10284017771482468,2.8786869049072266,-0.6898773312568665,-0.18454977869987488
3,-0.11191653460264206,0.3563734292984009,0.3791618049144745,0.11057495325803757,0.9487837553024292,-0.2869456112384796,-0.07242102921009064,-0.20000000298023224,0.4000000059604645,0.30000001192092896,-1.4600000213249587e-05,-0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,-0.014951594173908234,0.00516308331862092,-0.01805933192372322,-0.0494229681789875,0.023341743275523186,-0.11426111310720444,2.787532329559326,-0.8430476784706116,-0.21277329325675964
4,-0.12275640666484833,0.3601857125759125,0.36328160762786865,0.12883074581623077,0.9260145425796509,-0.3450745642185211,-0.0826035588979721,-0.20000000298023224,0.4000000059604645,0.30000001192092896,-1.4600000213249587e-05,-0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,-0.010839888826012611,0.003812275128439069,-0.015880238264799118,-0.04228348657488823,0.020256442949175835,-0.12306755036115646,2.692333221435547,-1.0032846927642822,-0.24016530811786652
5,-0.13051822781562805,0.3631356954574585,0.3495779037475586,0.14175541698932648,0.8988205790519714,-0.4045269191265106,-0.09156922250986099,-0.20000000298023224,0.4000000059604645,0.30000001192092896,-1.4600000213249587e-05,-0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,-0.007761831860989332,0.002949986606836319,-0.013703740201890469,-0.03460424393415451,0.01471004355698824,-0.1291482001543045,2.594238519668579,-1.1675746440887451,-0.2642938792705536
6,-0.13635917007923126,0.365716814994812,0.3379376530647278,0.14929603040218353,0.8676486015319824,-0.4639796018600464,-0.09807973355054855,-0.20000000298023224,0.4000000059604645,0.30000001192092896,-1.4600000213249587e-05,-0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,-0.005840958561748266,0.0025811069644987583,-0.011640275828540325,-0.028035128489136696,0.0066629014909267426,-0.13266171514987946,2.4937007427215576,-1.3335202932357788,-0.2818904221057892
7,-0.1412823647260666,0.36830034852027893,0.32818421721458435,0.151620551943779,0.8330678343772888,-0.5222888588905334,-0.1011120155453682,-0.20000000298023224,0.4000000059604645,0.30000001192092896,-1.4600000213249587e-05,-0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,-0.0049232132732868195,0.002583525376394391,-0.00975345354527235,-0.02300122193992138,-0.003210579976439476,-0.1338263601064682,2.3912060260772705,-1.4991589784622192,-0.29022839665412903
8,-0.14597830176353455,0.37110844254493713,0.32016414403915405,0.14888252317905426,0.7956609129905701,-0.5785636901855469,-0.10010918974876404,-0.20000000298023224,0.4000000059604645,0.30000001192092896,-1.4600000213249587e-05,-0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,-0.004695957060903311,0.002808106830343604,-0.00802006758749485,-0.01922406069934368,-0.014041602611541748,-0.13318747282028198,2.287330389022827,-1.6632295846939087,-0.2877896726131439
9,-0.15082578361034393,0.37422052025794983,0.3137606978416443,0.14132681488990784,0.7559137940406799,-0.632120668888092,-0.09510275721549988,-0.20000000298023224,0.4000000059604645,0.30000001192092896,-1.4600000213249587e-05,-0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,-0.004847496747970581,0.0031120695639401674,-0.006403458304703236,-0.01634029857814312,-0.02471758797764778,-0.13134050369262695,2.1822969913482666,-1.8249115943908691,-0.2745586037635803
