timestep,tcp_pose_0,tcp_pose_1,tcp_pose_2,tcp_pose_3,tcp_pose_4,tcp_pose_5,tcp_pose_6,target_pose_0,target_pose_1,target_pose_2,target_pose_3,target_pose_4,target_pose_5,target_pose_6,last_action_0,last_action_1,last_action_2,last_action_3,last_action_4,last_action_5,rotvec_action_0,rotvec_action_1,rotvec_action_2
56,-0.2013266384601593,0.40079569816589355,0.2995496392250061,-0.005108051933348179,-0.32021966576576233,-0.9473291039466858,-0.0009308314183726907,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,1.1029688721464481e-05,8.280296242446639e-06,-1.4177244338497985e-05,-9.983256313716993e-05,0.00014260681928135455,0.0016720335697755218,1.002741813659668,2.966482400894165,0.0029148429166525602
57,-0.20131681859493256,0.40080299973487854,0.2995368540287018,-0.005067044869065285,-0.3195264935493469,-0.9475634098052979,-0.0008665472269058228,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,9.826791938394308e-06,7.312465641007293e-06,-1.2792926099791657e-05,-0.00010317638952983543,0.00011971825733780861,0.0014634517719969153,1.0005958080291748,2.9672939777374268,0.0027135370764881372
58,-0.20130805671215057,0.40080946683883667,0.29952535033226013,-0.005037480965256691,-0.3189190924167633,-0.9477682113647461,-0.0008061512489803135,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,8.758751391724218e-06,6.456766186602181e-06,-1.1496525075926911e-05,-0.00010212436609435827,9.550945833325386e-05,0.0012814876390621066,0.9987133741378784,2.9679906368255615,0.0025245053693652153
59,-0.2013002634048462,0.4008151590824127,0.2995150685310364,-0.005018527153879404,-0.3183871805667877,-0.9479472637176514,-0.0007519187056459486,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,7.800234016031027e-06,5.683396011590958e-06,-1.0289531019225251e-05,-9.63844358921051e-05,7.15338610461913e-05,0.001122699468396604,0.9970585703849792,2.9685869216918945,0.0023546377196907997
60,-0.20129331946372986,0.40082016587257385,0.29950588941574097,-0.005008394364267588,-0.3179199695587158,-0.9481041431427002,-0.0007056553149595857,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,6.938947080925573e-06,4.9945897444558796e-06,-9.170454177365173e-06,-8.620694279670715e-05,4.927376357954927e-05,0.0009843227453529835,0.9956042766571045,2.9690966606140137,0.0022099327761679888
61,-0.2012871652841568,0.40082454681396484,0.2994977533817291,-0.005005294922739267,-0.3175104558467865,-0.9482413530349731,-0.0006686680135317147,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,6.156263680168195e-06,4.3899754018639214e-06,-8.13780388853047e-06,-7.251575880218297e-05,3.0042325306567363e-05,0.0008634758414700627,0.9943223595619202,2.9695327281951904,0.0020940068643540144
62,-0.20128172636032104,0.40082842111587524,0.2994905412197113,-0.0050068446435034275,-0.31715068221092224,-0.9483617544174194,-0.0006414797971956432,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,5.437282652565045e-06,3.859866410493851e-06,-7.199030278570717e-06,-5.637630965793505e-05,1.479247566749109e-05,0.0007581842364743352,0.9931952357292175,2.9699065685272217,0.0020088949240744114
63,-0.20127694308757782,0.40083181858062744,0.2994841933250427,-0.005010897759348154,-0.31683486700057983,-0.9484672546386719,-0.0006239036447368562,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,4.780327344633406e-06,3.395322664800915e-06,-6.339233550534118e-06,-3.9220602047862485e-05,4.113558588869637e-06,0.0006661442457698286,0.9922026991844177,2.9702298641204834,0.00195380300283432
64,-0.20127277076244354,0.4008347988128662,0.2994786202907562,-0.005015189293771982,-0.31655722856521606,-0.9485599994659424,-0.0006150520639494061,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,4.1764578782022e-06,2.984423190355301e-06,-5.576293915510178e-06,-2.2389740479411557e-05,-1.8774532009047107e-06,0.0005857017822563648,0.9913305640220642,2.9705121517181396,0.001926093129441142
65,-0.20126914978027344,0.40083742141723633,0.29947373270988464,-0.005017692688852549,-0.3163127899169922,-0.9486415386199951,-0.0006134450086392462,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,3.6267913401388796e-06,2.6327559226047015e-06,-4.893820914730895e-06,-7.268041372299194e-06,-3.455858632150921e-06,0.0005151030491106212,0.9905643463134766,2.970762252807617,0.001921056187711656
66,-0.20126602053642273,0.40083974599838257,0.2994694411754608,-0.005017334595322609,-0.3160979449748993,-0.9487130641937256,-0.0006171030108816922,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,3.133004156552488e-06,2.3310074084292864e-06,-4.300754426367348e-06,4.907697530143196e-06,-1.2195669114589691e-06,0.0004529205325525254,0.9898916482925415,2.970987558364868,0.0019325139001011848
67,-0.20126332342624664,0.4008418023586273,0.2994656562805176,-0.0050134011544287205,-0.31590938568115234,-0.9487759470939636,-0.0006239241920411587,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,2.693792339414358e-06,2.0653940282500116e-06,-3.780703991651535e-06,1.3563781976699829e-05,3.8010068692528876e-06,0.000398115545976907,0.9893028140068054,2.971191883087158,0.0019539189524948597
68,-0.2012610137462616,0.40084362030029297,0.29946231842041016,-0.005005294922739267,-0.3157438039779663,-0.9488310813903809,-0.0006318427040241659,-0.20000000298023224,0.4000000059604645,0.30000001192092896,1.4600000213249587e-05,0.3153223991394043,0.9489846229553223,-4.400000034365803e-05,2.3069210328685585e-06,1.8307008531337488e-06,-3.332179176140926e-06,1.8387288946541958e-05,1.0515842404856812e-05,0.00034969719126820564,0.9887890815734863,2.9713797569274902,0.0019787561614066362
